msg_type,processing_time_ns,buff_read_ns
match,15599,1893
l2update,10285,1548
match,15847,1896
l2update,11007,1605
match,16157,4274
l2update,10668,1690
match,16051,1959
l2update,10634,1625
match,27423,1941
l2update,11297,2343
match,16379,1949
l2update,10609,1655
match,16622,4951
l2update,10754,1771
match,16122,1983
l2update,10586,1598
match,15625,1930
l2update,10657,1655
match,15826,1918
l2update,10432,1647
match,16541,4269
l2update,11002,1696
match,16217,1931
l2update,11124,1664
match,16284,1888
l2update,10362,1630
match,16117,1994
l2update,10934,3919
match,16346,2023
l2update,10456,1640
match,15979,1965
l2update,10408,1658
match,16347,1941
l2update,10398,1619
match,16140,1946
l2update,11223,3911
match,15576,2002
l2update,10756,1634
match,15540,1885
l2update,11006,1663
match,16085,1862
l2update,10619,1628
match,16675,4266
l2update,10720,1737
match,15661,1923
l2update,10816,1646
match,16109,1963
l2update,10404,1600
match,15442,1941
l2update,10981,1568
match,16675,4155
l2update,10872,1722
match,15540,1896
l2update,10843,1581
match,15502,1936
l2update,10789,1658
match,16236,1877
l2update,10874,1599
match,16004,4119
l2update,10554,1673
match,15442,1903
l2update,10261,1609
match,15607,1909
l2update,10413,1557
match,15467,1932
l2update,10713,3876
match,16149,2067
l2update,10435,1604
match,15890,1946
l2update,10469,1623
match,16736,2057
l2update,10725,1606
match,15582,1853
l2update,11356,3843
match,15530,2034
l2update,10334,1552
match,16191,1942
l2update,10928,1597
match,15865,1833
l2update,10416,1583
match,16455,4228
l2update,10773,1701
match,15756,1926
l2update,10889,1622
match,15504,1923
l2update,10603,1623
match,16250,1904
l2update,10863,1612
match,16115,4141
l2update,10916,1769
match,15671,1952
l2update,10768,1641
match,16187,1923
l2update,10459,1622
match,15409,1875
l2update,10295,1566
match,16375,4157
l2update,10919,1714
match,15460,1868
l2update,10460,1611
match,16086,1970
l2update,10831,1637
match,15762,1879
l2update,10827,1642
match,16327,4331
l2update,10804,1696
match,15934,1932
l2update,10521,1592
match,16133,1965
l2update,10519,1611
match,16044,1908
l2update,11235,3909
match,16306,1999
l2update,11075,1618
match,16046,1882
l2update,10450,1597
match,16077,1882
l2update,10337,1635
match,18709,28380
l2update,11491,2077
match,16290,2103
l2update,10576,1652
match,15672,1939
l2update,11102,1701
match,15748,1976
l2update,10547,1635
match,16638,4649
l2update,10598,1751
match,16082,1964
l2update,10439,1589
match,16114,1975
l2update,10963,1629
match,15882,1990
l2update,10798,1670
match,15994,4171
l2update,10509,1714
match,15709,1945
l2update,10390,1735
match,16010,1970
l2update,10446,1593
match,15797,1964
l2update,10317,1594
match,16439,4242
l2update,10672,1729
match,16093,1921
l2update,10442,1657
match,16193,1953
l2update,10575,1675
match,16523,1992
l2update,11245,3836
match,16084,2035
l2update,10367,1657
match,16050,2001
l2update,10535,1643
match,15624,1947
l2update,11079,1792
match,16500,2021
l2update,11293,4133
match,15704,2012
l2update,10433,1641
match,16066,2001
l2update,10433,1643
match,16117,1935
l2update,10899,1650
match,16632,4170
l2update,11035,1753
match,16439,1941
l2update,10354,1633
match,17996,1956
l2update,17306,2911
match,22461,3471
l2update,11052,2328
match,16502,5159
l2update,11234,1743
match,16394,1902
l2update,10895,1630
match,16065,1953
l2update,10468,1628
match,16274,1953
l2update,10563,1633
match,16588,4309
l2update,10826,1726
match,16250,1946
l2update,10938,1607
match,15604,1925
l2update,10839,1728
match,16243,1977
l2update,11257,4043
match,16145,2070
l2update,10989,1606
match,15705,1939
l2update,10832,1677
match,15833,1941
l2update,10562,1650
match,16199,1918
l2update,11476,3837
match,15690,2011
l2update,10858,1684
match,16141,1967
l2update,10562,1616
match,16102,1975
l2update,10465,1623
match,16224,4279
l2update,10973,1727
match,15434,1941
l2update,10451,1653
match,16180,2006
l2update,10516,1586
match,16524,1986
l2update,10969,1646
match,15904,4135
l2update,10534,1711
match,16096,1987
l2update,11048,1689
match,15748,1942
l2update,10783,1663
match,15788,1873
l2update,11138,1652
match,16382,4038
l2update,20102,1735
match,15746,1996
l2update,10111,1560
match,16465,11035
l2update,17253,2534
match,24234,3657
l2update,17824,3202
match,26266,7437
l2update,17162,3360
match,24939,3695
l2update,18018,2949
match,25645,5453
l2update,16192,3195
match,24307,3451
l2update,18662,8300
match,18505,2906
l2update,18225,2988
match,19476,3653
l2update,11290,1909
match,16160,2009
l2update,11012,1627
match,40927,6696
l2update,17465,3610
match,24233,3649
l2update,17376,3246
match,23975,3482
l2update,16951,2912
match,23943,3128
l2update,18123,3272
match,18065,8163
l2update,10845,1826
match,15627,1825
l2update,10226,1575
match,16212,1929
l2update,10233,1642
match,15856,1924
l2update,10152,1596
match,16166,4146
l2update,10536,1638
match,15293,1905
l2update,10766,1626
match,15652,1836
l2update,10151,1542
match,15873,1857
l2update,10686,1553
match,15684,4098
l2update,10538,1619
match,15450,1862
l2update,10181,1586
match,16552,1883
l2update,10846,1562
match,15762,1796
l2update,10829,3962
match,15579,1889
l2update,10276,1565
match,15729,1799
l2update,10325,1531
match,15605,1871
l2update,10636,1568
match,18126,18838
l2update,10854,2103
match,15822,2009
l2update,10885,1606
match,15653,1873
l2update,10257,1633
match,16031,1884
l2update,10700,1590
match,16182,4470
l2update,10555,1682
match,15421,1861
l2update,10804,1613
match,15664,1836
l2update,10863,1625
match,16296,1818
l2update,10773,1522
match,16021,4004
l2update,10320,1674
match,15339,1829
l2update,10311,1558
match,15228,1871
l2update,10183,1564
match,15702,1866
l2update,10316,1509
match,15948,4013
l2update,10895,1636
match,16334,1857
l2update,10266,1553
match,15899,1846
l2update,10715,1564
match,15976,1803
l2update,10843,3763
match,15505,1893
l2update,10582,1596
match,15668,1839
l2update,10724,1550
match,15676,1793
l2update,10453,1613
match,15293,1809
l2update,10611,3660
match,15613,1886
l2update,10899,1522
match,15855,1885
l2update,10664,1574
match,15699,1857
l2update,10086,1515
match,15986,4049
l2update,10723,1653
match,16254,2079
l2update,10503,1555
match,15223,1814
l2update,10157,1565
match,15508,1880
l2update,10817,1534
match,15799,4087
l2update,10821,1588
match,15916,1833
l2update,10308,1530
match,15510,1853
l2update,10464,1538
match,15213,1861
l2update,10235,1551
match,15981,3980
l2update,10538,1690
match,15221,1851
l2update,10462,1633
match,15668,1912
l2update,9941,1565
match,15677,1833
l2update,11186,3758
match,15753,1852
l2update,10198,1574
match,15502,1827
l2update,10785,1552
match,15371,1858
l2update,10702,1532
match,39489,1879
l2update,18184,6766
match,19681,3434
l2update,10458,1856
match,16090,1950
l2update,10155,1590
match,15516,1897
l2update,10802,1592
match,15993,4697
l2update,10674,1625
match,15484,1928
l2update,10831,1601
match,16348,1777
l2update,10252,1592
match,15632,1937
l2update,10498,1640
match,16087,4138
l2update,10539,1624
match,15014,1804
l2update,10532,1603
match,16030,1905
l2update,10171,1596
match,15173,1884
l2update,10422,1637
match,15933,4103
l2update,10885,1706
match,15887,1894
l2update,10524,1619
match,15723,1837
l2update,10726,1554
match,15658,1820
l2update,10172,1589
match,16059,4000
l2update,10391,1661
match,15806,1903
l2update,10490,1557
match,15971,1877
l2update,10119,1564
match,16068,1805
l2update,10733,3782
match,15784,1930
l2update,10286,1562
match,15178,1819
l2update,10390,1574
match,15069,1886
l2update,10602,1558
match,16142,4032
l2update,10211,1629
match,15583,1892
l2update,10149,1570
match,15348,1828
l2update,10538,1570
match,15290,1815
l2update,10549,1599
match,15996,4044
l2update,10351,1741
match,15366,1839
l2update,10497,1845
match,15656,1948
l2update,10475,1586
match,15791,1904
l2update,10266,1603
match,16020,4124
l2update,10719,1718
match,15655,1820
l2update,10512,1595
match,15665,1846
l2update,10183,1614
match,15591,1881
l2update,10128,1592
match,16098,4083
l2update,10183,1672
match,15703,1898
l2update,10204,1612
match,15972,1943
l2update,10163,1607
match,15623,1863
l2update,10848,4021
match,15123,1911
l2update,10553,1647
match,15672,1859
l2update,10438,1616
match,15720,1867
l2update,10002,1552
match,15810,1962
l2update,10983,3843
match,15795,1958
l2update,10552,1599
match,15690,1882
l2update,10523,1565
match,15827,1892
l2update,10669,1568
match,15992,4066
l2update,10730,1687
match,16051,1916
l2update,10597,1574
match,15888,1782
l2update,10451,1577
match,15737,1873
l2update,10385,1566
match,16104,4040
l2update,10189,1654
match,16368,1910
l2update,10233,1578
match,16316,1861
l2update,10373,1537
match,15602,1872
l2update,10050,1525
match,16060,4013
l2update,10177,1670
match,15264,1923
l2update,10574,1588
match,15269,1836
l2update,10088,1588
match,15599,1862
l2update,10850,3902
match,15631,1969
l2update,10069,1564
match,15556,1897
l2update,10323,1544
match,15699,1896
l2update,10042,1532
match,15885,1934
l2update,20424,3878
match,15877,2041
l2update,17153,1687
match,38067,3518
l2update,10880,1940
match,15614,2010
l2update,19527,1644
match,16314,14288
l2update,9977,1634
match,15391,1837
l2update,10169,1535
match,14795,1831
l2update,10381,1524
match,15226,1766
l2update,9905,1579
match,15555,4185
l2update,9994,1631
match,15232,1851
l2update,10440,1556
match,15561,1820
l2update,10173,1684
match,14969,1842
l2update,10382,1602
match,15188,4025
l2update,10444,1681
match,15398,1781
l2update,9819,1513
match,15468,1869
l2update,9896,1481
match,15270,1815
l2update,9850,1491
match,15798,4037
l2update,10514,1672
match,15587,1768
l2update,10373,1553
match,14844,1809
l2update,10110,1603
match,15660,1878
l2update,10541,3619
match,15508,1918
l2update,9983,1568
match,15465,1831
l2update,9983,1493
match,15262,1823
l2update,10185,1532
match,15374,3909
l2update,10076,1583
match,14854,1843
l2update,10369,1559
match,15757,1832
l2update,9909,1495
match,15191,1811
l2update,10146,1536
match,15710,3927
l2update,10085,1556
match,15411,1802
l2update,9938,1493
match,14805,1794
l2update,10426,1545
match,15483,1827
l2update,10281,1560
match,15557,3900
l2update,9891,1604
match,15343,1847
l2update,10171,1581
match,15465,1812
l2update,9791,1508
match,14829,1798
l2update,10148,1577
match,15366,3847
l2update,10283,1613
match,15518,1829
l2update,9876,1481
match,15604,1858
l2update,10383,1530
match,14858,1844
l2update,10664,3724
match,15530,1895
l2update,10057,1581
match,14917,1798
l2update,9904,1506
match,15324,1839
l2update,10260,1515
match,14827,1819
l2update,10618,3687
match,14793,1930
l2update,10266,1561
match,14728,1896
l2update,9802,1547
match,14632,1791
l2update,10098,1556
match,15304,3976
l2update,10034,1644
match,14887,1899
l2update,9803,1543
match,15797,1845
l2update,9827,1520
match,15311,1841
l2update,10490,1558
match,15635,3815
l2update,10372,1629
match,15199,1754
l2update,9722,1576
match,15246,1817
l2update,9725,1480
match,15047,2037
l2update,9963,1547
match,15496,3917
l2update,9949,1571
match,15218,1799
l2update,10252,1541
match,15221,1775
l2update,10099,1575
match,14828,1845
l2update,10616,3679
match,15385,1869
l2update,9888,1510
match,15476,1819
l2update,9872,1511
match,15282,1859
l2update,10345,1491
match,15305,1765
l2update,12537,21768
match,15871,2335
l2update,10065,1675
match,15310,1876
l2update,10384,1563
match,15270,1806
l2update,10276,1615
match,16695,10330
l2update,10391,1883
match,15830,2000
l2update,10490,1593
match,15354,1852
l2update,9963,1597
match,15464,1905
l2update,10405,1542
match,15199,4237
l2update,10058,1650
match,16296,1938
l2update,10553,1557
match,16037,1837
l2update,10064,1530
match,14834,1826
l2update,10193,1589
match,15819,3967
l2update,10595,1613
match,15504,1778
l2update,10266,1582
match,15484,1895
l2update,10556,1612
match,15631,1807
l2update,10328,1584
match,15808,3972
l2update,10146,1612
match,15296,1877
l2update,10298,1587
match,15003,1792
l2update,9853,1585
match,15776,1841
l2update,10757,3698
match,15274,1887
l2update,10192,1595
match,15240,1841
l2update,9923,1583
match,14939,1867
l2update,9677,1598
match,15853,3979
l2update,9936,1620
match,15823,1917
l2update,9819,1558
match,14960,1864
l2update,10322,1606
match,14930,1804
l2update,10408,1563
match,15653,3944
l2update,10339,1700
match,15395,1908
l2update,10107,1555
match,15571,1884
l2update,10274,1544
match,16156,1841
l2update,10119,1495
match,16044,3909
l2update,10014,1615
match,15132,1875
l2update,9948,1577
match,15942,1958
l2update,10103,1567
match,15163,1833
l2update,10217,1674
match,18713,6415
l2update,10578,1731
match,15528,1868
l2update,9875,1545
match,14885,1802
l2update,10392,1563
match,14901,1848
l2update,10866,3838
match,16174,1856
l2update,10329,1481
match,15198,1858
l2update,10062,1540
match,15149,1828
l2update,9883,1535
match,16170,1841
l2update,10803,3421
match,15424,1866
l2update,9958,1571
match,15306,1829
l2update,9992,1546
match,15384,1850
l2update,10028,1519
match,15642,3943
l2update,10148,1573
match,15061,1848
l2update,9881,1568
match,15026,1796
l2update,9870,1520
match,15075,1860
l2update,9975,1476
match,15829,3953
l2update,10103,1661
match,15160,1891
l2update,9866,1567
match,15562,1917
l2update,10400,1557
match,15053,1806
l2update,10214,1541
match,16073,3920
l2update,10194,1606
match,15413,1855
l2update,10011,1564
match,15456,1921
l2update,10398,1578
match,15210,1832
l2update,10976,3709
match,15401,1866
l2update,10187,1565
match,15397,1872
l2update,9949,1497
match,15273,1881
l2update,10384,1533
match,15031,1819
l2update,10609,3687
match,15316,1910
l2update,10447,1579
match,15299,1844
l2update,10363,1497
match,15433,1803
l2update,10298,1528
match,16282,3944
l2update,21337,1583
match,15388,1982
l2update,19554,1638
match,15022,1884
l2update,10221,1546
match,14857,1822
l2update,10376,1591
match,15523,4116
l2update,10084,1586
match,15345,1862
l2update,10340,1504
match,15365,1780
l2update,10291,1581
match,14978,1805
l2update,10234,1581
match,15625,3946
l2update,10110,1610
match,15319,1837
l2update,9831,1492
match,15107,1835
l2update,9983,1489
match,15115,1762
l2update,10466,3689
match,15419,1917
l2update,10638,1649
match,15050,1864
l2update,10467,1602
match,15144,1785
l2update,9888,1477
match,15140,1939
l2update,10570,3694
match,15648,1924
l2update,10377,1571
match,14802,1820
l2update,10131,1565
match,15011,1870
l2update,10458,1556
match,17504,15882
l2update,10486,1963
match,15630,1944
l2update,9785,1470
match,15242,1854
l2update,9948,1537
match,15277,1878
l2update,9934,1601
match,15668,4438
l2update,10182,1608
match,15275,1871
l2update,10316,1497
match,14919,1812
l2update,10106,1460
match,15523,1787
l2update,10237,1572
match,15241,3926
l2update,10028,1595
match,15252,1878
l2update,9937,1538
match,15683,1844
l2update,9895,1471
match,15245,1879
l2update,10261,1528
match,15535,3968
l2update,10155,1680
match,15680,1823
l2update,9949,1513
match,15203,1820
l2update,10160,1557
match,15281,1894
l2update,10833,3692
match,15323,1810
l2update,10272,1555
match,15268,1763
l2update,9940,1525
match,14874,1843
l2update,10249,1570
match,15874,3970
l2update,10245,1654
match,15536,1774
l2update,10109,1529
match,15245,1875
l2update,10095,1534
match,15138,1729
l2update,9992,1521
match,15631,3848
l2update,10082,1666
match,15486,1865
l2update,10407,1550
match,15181,1874
l2update,9988,1529
match,15193,1866
l2update,10328,1573
match,15671,3919
l2update,10561,1654
match,15541,1761
l2update,9835,1517
match,15350,1787
l2update,10367,1526
match,15995,1771
l2update,9874,1483
match,15515,3873
l2update,10122,1586
match,15279,1779
l2update,10116,1545
match,15260,1900
l2update,10203,1547
match,14859,1800
l2update,10561,3720
match,15670,1925
l2update,10346,1564
match,15147,2013
l2update,10201,1595
match,15000,1852
l2update,9955,1587
match,15193,1926
l2update,10859,3720
match,15305,1837
l2update,10356,1525
match,15154,1852
l2update,9998,1546
match,15374,1847
l2update,10190,1549
match,15197,3892
l2update,9961,1670
match,15120,1849
l2update,10042,1501
match,15077,1845
l2update,9828,1535
match,14820,1819
l2update,10575,1574
match,15786,3860
l2update,10278,1647
match,14997,1830
l2update,10452,1514
match,15307,1856
l2update,10371,1533
match,15183,1837
l2update,10201,1614
match,15793,3915
l2update,10037,1625
match,15167,1845
l2update,10489,1605
match,15192,1754
l2update,9760,1509
match,15147,1853
l2update,10547,3642
match,14908,1939
l2update,10388,1578
match,15322,1775
l2update,10322,1574
match,15177,1811
l2update,9971,1551
match,15604,1843
l2update,10649,3665
match,15217,1906
l2update,10434,1522
match,15595,1761
l2update,10184,1616
match,15213,1765
l2update,10177,1598
match,15739,3758
l2update,10405,1609
match,15053,1816
l2update,10073,1563
match,15261,1762
l2update,10185,1599
match,15287,1822
l2update,9847,1532
match,15568,3915
l2update,19570,1639
match,25015,1950
l2update,20577,2310
match,15411,2015
l2update,9865,1546
match,14795,1922
l2update,9905,1523
match,16173,4676
l2update,10098,1584
match,15234,1907
l2update,10380,1564
match,15159,1846
l2update,9931,1542
match,25661,1884
l2update,10211,1648
match,25711,4228
l2update,10042,1725
match,17958,1911
l2update,15800,2624
match,24634,3145
l2update,16730,3248
match,16152,2528
l2update,10750,5039
match,14838,1944
l2update,10286,1548
match,14915,1780
l2update,10871,1755
match,15744,1825
l2update,9792,1542
match,15771,4153
l2update,9942,1609
match,15391,1809
l2update,9686,1521
match,14806,1802
l2update,10358,1580
match,15244,1765
l2update,9820,1500
match,15735,4141
l2update,10057,1640
match,14833,1836
l2update,10195,1573
match,14926,1801
l2update,10236,1530
match,14691,1823
l2update,10103,1571
match,15744,4043
l2update,10092,1638
match,14835,1832
l2update,9969,1558
match,15121,1861
l2update,10445,1597
match,14920,1772
l2update,9949,1542
match,15575,3933
l2update,10030,1614
match,15454,1869
l2update,9918,1515
match,15314,1913
l2update,10192,1514
match,14949,1838
l2update,10555,3721
match,15138,1821
l2update,10169,1578
match,15544,1805
l2update,10129,1559
match,14772,1821
l2update,9818,1548
match,14781,1832
l2update,10332,3747
match,15374,1941
l2update,10263,1570
match,14756,1791
l2update,10381,1570
match,15103,1803
l2update,10378,1481
match,15844,3792
l2update,10063,1616
match,14673,1793
l2update,10179,1591
match,15178,1795
l2update,10101,1534
match,14977,1861
l2update,9766,1546
match,15682,4040
l2update,10596,1599
match,15250,1774
l2update,10454,1538
match,15113,1749
l2update,10151,1523
match,15273,1804
l2update,10288,1489
match,15683,3832
l2update,10442,1594
match,15074,1818
l2update,10426,1554
match,14761,1819
l2update,10336,1590
match,15344,1819
l2update,10239,3613
match,15420,1896
l2update,10522,1532
match,15386,1750
l2update,9755,1534
match,14810,1820
l2update,10217,1532
match,14901,1860
l2update,10510,3728
match,15219,1875
l2update,9765,1509
match,16173,1870
l2update,9813,1493
match,15164,1859
l2update,10150,1642
match,15678,4012
l2update,9970,1601
match,15318,1834
l2update,10303,1522
match,14783,1867
l2update,10373,1567
match,15324,1879
l2update,9908,1509
match,15679,3980
l2update,10476,1636
match,14744,1815
l2update,9942,1496
match,15406,1828
l2update,10016,1553
match,15162,1856
l2update,10376,1577
match,15858,3877
l2update,9958,1602
match,15170,1864
l2update,9955,1520
match,15333,1823
l2update,9946,1496
match,14811,1843
l2update,10458,1540
match,15381,3932
l2update,10285,1557
match,15515,1799
l2update,9874,1521
match,15327,1791
l2update,10223,1554
match,14966,1750
l2update,10517,3823
match,15304,1859
l2update,10065,1564
match,15020,1814
l2update,10312,1585
match,15174,1767
l2update,10089,1551
match,15412,3930
l2update,10422,1642
match,14790,1788
l2update,9863,1511
match,15287,1839
l2update,10295,1560
match,15317,1892
l2update,9783,1515
match,15613,3932
l2update,10071,1615
match,15286,1858
l2update,9917,1507
match,15190,1896
l2update,10269,1529
match,15330,1863
l2update,9973,1550
match,16305,3975
l2update,10647,1704
match,15523,1757
l2update,10039,1526
match,15522,1857
l2update,9978,1494
match,15212,1784
l2update,9786,1530
match,15335,4126
l2update,10113,1639
match,15529,1838
l2update,10345,1540
match,15042,1809
l2update,10061,1543
match,15156,1842
l2update,10652,3855
match,14803,1923
l2update,10259,1533
match,15158,1778
l2update,10499,1476
match,15155,1771
l2update,10044,1521
match,14718,1764
l2update,10826,3148
match,15046,1936
l2update,10493,1578
match,15476,1804
l2update,9858,1570
match,15265,1805
l2update,9869,1495
match,18722,24485
l2update,10813,1948
match,15512,2030
l2update,10060,1530
match,15355,1809
l2update,9864,1551
match,15154,1863
l2update,9885,1552
match,15904,4351
l2update,10565,1665
match,15127,1929
l2update,9897,1511
match,15170,1849
l2update,9975,1507
match,15103,1899
l2update,9985,1515
match,15574,4009
l2update,10383,1669
match,15228,1882
l2update,10263,1567
match,15270,1838
l2update,10213,1541
match,14822,1798
l2update,10697,3778
match,15268,1929
l2update,9970,1596
match,15759,1857
l2update,10113,1528
match,15411,1799
l2update,10096,1515
match,15284,1826
l2update,10477,3814
match,15202,1893
l2update,10434,1527
match,15273,1798
l2update,10194,1592
match,15525,1850
l2update,9883,1464
match,15937,3927
l2update,10044,1563
match,15459,1886
l2update,10478,1560
match,15327,1791
l2update,10134,1523
match,14906,1806
l2update,10097,1516
match,15081,4032
l2update,10017,1673
match,14995,1876
l2update,10426,1606
match,14992,1889
l2update,9996,1575
match,15920,1851
l2update,9724,1523
match,15844,3988
l2update,10396,1640
match,20113,1892
l2update,10281,1825
match,15366,1893
l2update,9961,1530
match,14920,1813
l2update,10022,1563
match,15899,4105
l2update,10649,1615
match,16134,1793
l2update,9978,1557
match,15716,1856
l2update,9904,1517
match,15219,1832
l2update,10798,3714
match,14832,1838
l2update,9946,1536
match,15399,1854
l2update,9806,1562
match,15367,1854
l2update,9850,1548
match,15635,3905
l2update,10210,1679
match,15734,1861
l2update,9999,1506
match,15443,1854
l2update,9998,1555
match,15292,1865
l2update,10277,1562
match,15613,3838
l2update,10430,1677
match,15932,1884
l2update,10060,1498
match,15897,1789
l2update,10082,1522
match,14972,1854
l2update,9852,1567
match,15903,4170
l2update,10025,1561
match,14678,1848
l2update,10046,1571
match,15194,1749
l2update,10361,1533
match,14878,1851
l2update,10411,1509
match,15558,3803
l2update,10365,1626
match,15264,1832
l2update,9953,1572
match,15112,1857
l2update,10426,1582
match,15274,1766
l2update,10032,3736
match,15378,1896
l2update,9843,1511
match,14764,1853
l2update,9763,1514
match,15185,1854
l2update,9807,1507
match,15633,3908
l2update,10132,1594
match,14799,1842
l2update,9832,1526
match,14838,1799
l2update,10157,1599
match,14882,1892
l2update,10285,1561
match,15577,3899
l2update,10209,1617
match,15287,1807
l2update,10194,1543
match,14692,1810
l2update,9940,1525
match,15055,1811
l2update,10258,1458
match,15866,3923
l2update,10229,1534
match,15323,1844
l2update,10188,1506
match,15026,1850
l2update,10373,1512
match,15062,1797
l2update,10209,1527
match,15796,3863
l2update,10491,1600
match,14968,1829
l2update,10440,1568
match,14904,1850
l2update,10435,1549
match,15178,1768
l2update,10210,3716
match,15277,1831
l2update,9964,1566
match,14859,1820
l2update,10500,1578
match,14953,1810
l2update,10489,1565
match,15196,1741
l2update,10800,3540
match,14836,1928
l2update,10274,1594
match,15335,1797
l2update,9918,1479
match,14777,1812
l2update,10138,1517
match,17529,14075
l2update,10494,1950
match,15254,1970
l2update,10271,1643
match,15237,1802
l2update,9804,1565
match,15106,1824
l2update,9914,1529
match,15722,4427
l2update,10070,1665
match,14931,1843
l2update,10229,1690
match,15408,1841
l2update,9974,1535
match,14958,1797
l2update,9879,1577
match,15811,4028
l2update,10000,1570
match,15499,1861
l2update,10555,1548
match,15125,1764
l2update,9914,1501
match,14900,1839
l2update,10582,3659
match,15308,1922
l2update,9915,1541
match,15160,1822
l2update,9730,1510
match,15517,1837
l2update,10424,1562
match,15127,1750
l2update,10731,3732
match,15100,1881
l2update,10104,1586
match,15269,1797
l2update,10318,1505
match,15183,1796
l2update,10379,1584
match,16235,3797
l2update,10532,1613
match,15417,1764
l2update,10499,1575
match,16094,1731
l2update,10401,1483
match,15094,1804
l2update,10085,1444
match,15515,3904
l2update,10452,1628
match,15465,1835
l2update,10223,1525
match,14931,1828
l2update,9881,1568
match,14820,1862
l2update,10318,1578
match,15910,3796
l2update,10043,1569
match,14793,1795
l2update,10103,1563
match,14990,1834
l2update,10056,1544
match,14974,1809
l2update,10166,1571
match,15137,3843
l2update,10123,1615
match,15651,1812
l2update,10093,1551
match,14831,1831
l2update,10406,1575
match,15197,1783
l2update,10698,3739
match,15423,1842
l2update,10181,1546
match,14788,1807
l2update,9846,1539
match,15130,1825
l2update,9909,1538
match,15652,3928
l2update,10152,1593
match,15202,1813
l2update,10215,1542
match,14869,1808
l2update,10422,1549
match,15320,1808
l2update,10330,1555
match,15546,3887
l2update,9953,1619
match,15246,1849
l2update,9913,1544
match,16084,1865
l2update,10398,1504
match,28906,1751
l2update,25714,2669
match,21425,15789
l2update,28746,2236
match,15974,2106
l2update,10605,1579
match,24991,2080
l2update,11080,1806
match,16076,1951
l2update,10455,1651
match,23380,4721
l2update,18575,3138
match,18395,3570
l2update,11220,1862
match,16236,1927
l2update,10868,1670
match,15904,1957
l2update,11438,4782
match,16435,2095
l2update,19885,1647
match,15934,2007
l2update,10155,1572
match,15622,1908
l2update,10537,1563
match,15684,1888
l2update,10892,4045
match,15700,1943
l2update,10395,1617
match,15939,1874
l2update,10647,1573
match,15641,1849
l2update,10397,1568
match,16191,4002
l2update,10232,1658
match,15675,1891
l2update,10203,1586
match,15898,1891
l2update,10639,1579
match,15118,1874
l2update,10451,1622
match,16223,4190
l2update,10251,1629
match,15674,1887
l2update,10116,1598
match,15750,1914
l2update,10778,1576
match,16173,1844
l2update,9984,1577
match,16305,4125
l2update,10358,1650
match,16074,1851
l2update,10359,1563
match,15716,1885
l2update,10131,1535
match,25771,1864
l2update,11668,13851
match,15384,1952
l2update,10401,1572
match,15062,1792
l2update,9852,1556
match,14799,1783
l2update,10105,1608
match,15205,1816
l2update,10624,4003
match,15323,1952
l2update,9679,1574
match,15432,1871
l2update,9963,1522
match,15572,1837
l2update,10042,1571
match,15680,3960
l2update,9953,1636
match,15250,1859
l2update,10089,1558
match,15328,1882
l2update,9915,1554
match,14823,1822
l2update,9931,1547
match,15685,4073
l2update,10497,1633
match,15619,1816
l2update,10196,1520
match,14822,1838
l2update,10181,1596
match,15209,1836
l2update,10143,1545
match,15737,3972
l2update,10340,1663
match,15278,1835
l2update,9955,1609
match,14742,1816
l2update,10857,1689
match,15524,1780
l2update,10368,1530
match,15640,4055
l2update,10599,1615
match,15305,1815
l2update,9935,1520
match,15586,1786
l2update,9892,1557
match,14751,1800
l2update,10865,3813
match,15335,1857
l2update,9825,1557
match,15216,1838
l2update,9924,1491
match,15442,1876
l2update,10003,1553
match,15634,3979
l2update,10199,1579
match,15148,1821
l2update,9943,1518
match,15385,1772
l2update,9800,1529
match,15431,1870
l2update,9811,1562
match,16032,4010
l2update,9930,1609
match,15222,1867
l2update,9781,1542
match,15128,1836
l2update,10444,1592
match,15608,1773
l2update,9882,1584
match,16008,3959
l2update,9815,1613
match,15427,1876
l2update,10242,1617
match,15289,1782
l2update,10180,1563
match,15120,1786
l2update,10189,1534
match,15514,3933
l2update,10542,1604
match,15195,1780
l2update,10305,1587
match,14873,1849
l2update,10115,1596
match,14995,1812
l2update,10762,3770
match,15465,1836
l2update,10113,1568
match,15426,1838
l2update,10128,1539
match,14896,1869
l2update,9885,1567
match,15387,1870
l2update,10397,3729
match,14876,1935
l2update,10165,1641
match,15403,1836
l2update,10250,1569
match,15298,1815
l2update,9959,1541
match,15416,3970
l2update,10603,1612
match,14882,1764
l2update,10278,1606
match,15467,1874
l2update,10152,1549
match,14693,1825
l2update,9814,1555
match,15690,4000
l2update,10495,1648
match,15279,1774
l2update,9922,1549
match,15346,1862
l2update,9971,1566
match,15259,1784
l2update,19014,1523
match,16147,4378
l2update,10324,1671
match,18965,1908
l2update,16264,11358
match,22799,2922
l2update,17869,2938
match,26502,4107
l2update,11159,5084
match,18555,2026
l2update,24874,2893
match,23161,3777
l2update,20178,2236
match,24804,1988
l2update,10598,1682
match,24753,1776
l2update,24209,4983
match,33373,3130
l2update,20993,2619
match,25043,1952
l2update,20380,1705
match,25451,2925
l2update,14562,3019
match,16039,5375
l2update,10052,1635
match,15276,1883
l2update,10154,1582
match,16009,1897
l2update,10009,1569
match,15166,1869
l2update,9887,1550
match,15621,4178
l2update,10492,1629
match,15271,1890
l2update,9913,1514
match,15408,1859
l2update,10174,1569
match,15079,1833
l2update,9866,1556
match,15628,4051
