msg_type,processing_time_ns,buff_read_ns
l2update,4169,562
l2update,4916,722
l2update,3937,539
l2update,4089,626
l2update,15818,1132138
match,8845,1674
l2update,5781,5680
l2update,5520,4969
l2update,4395,677
l2update,15753,874661
l2update,5031,1220
l2update,20213,3134677
l2update,15878,1104619
l2update,15893,1071630
l2update,5181,1213
l2update,16481,8146531
l2update,5124,1025
l2update,4849,636
l2update,4053,672
l2update,7429,7064021
l2update,2154,484
l2update,6740,2290983
l2update,6630,952062
l2update,13038,12708295
l2update,11121,3682910
l2update,3719,835
l2update,11173,6018315
l2update,14290,6273743
l2update,4630,938
l2update,4129,617
l2update,16108,13827585
l2update,15963,3352357
l2update,16029,4182452
l2update,16151,4743719
l2update,5427,1161
l2update,16079,16992358
l2update,5316,1020
l2update,4680,581
l2update,4021,659
l2update,15998,4416991
l2update,5560,1228
l2update,16061,2067508
l2update,15930,1082211
l2update,5633,1205
l2update,16152,3309119
l2update,15778,3212895
l2update,16154,4814299
l2update,15976,1069662
l2update,5342,957
l2update,4485,694
l2update,16221,1386123
l2update,5174,1235
l2update,15950,20415522
l2update,5708,1100
l2update,4244,594
l2update,4129,622
l2update,15958,1073291
l2update,15996,3187985
l2update,16032,7610271
l2update,15978,6298679
l2update,16207,7456892
l2update,15906,3482311
l2update,16034,12913288
l2update,5372,950
l2update,4328,734
l2update,15996,3123970
l2update,15991,1086069
l2update,15974,7545556
l2update,16071,2144516
l2update,6354,5482
l2update,15865,1053379
l2update,16089,7545939
l2update,16036,2317939
l2update,5413,1085
l2update,4319,765
l2update,15934,4163431
l2update,16086,16784197
l2update,15933,4302109
l2update,15929,3218803
l2update,5189,1143
l2update,15845,12791016
l2update,15781,2210565
match,10171,1758
l2update,20008,5375069
l2update,8624,1613
l2update,7206,1205
l2update,8915,1431
l2update,8246,1095
l2update,15815,19197546
l2update,5428,1029
l2update,4570,564
l2update,3971,444
l2update,3838,571
l2update,15930,3382403
l2update,6379,5530
l2update,15956,4107781
l2update,5392,1203
l2update,15891,19219029
l2update,15930,9670515
l2update,6094,5292
l2update,16008,13390951
l2update,6064,5532
l2update,5540,4285
l2update,16036,15540230
l2update,15874,3562461
l2update,16049,732508
l2update,15898,37422107
l2update,15956,11758169
l2update,15913,21029651
l2update,5147,977
l2update,4212,551
l2update,3954,420
l2update,3928,635
l2update,15851,2962246
l2update,5613,1115
l2update,15958,10880168
l2update,19118,40254276
l2update,8637,2024
l2update,15946,13280512
l2update,15990,6640965
l2update,15868,19884317
l2update,16140,4354567
match,9637,1538
l2update,16084,2083679
l2update,16049,5557467
l2update,19958,2555167
l2update,15906,4870393
l2update,15871,2118558
l2update,16186,1165744
l2update,5054,1145
l2update,5598,5430
l2update,15913,10773262
l2update,5562,1015
l2update,4192,538
l2update,4124,494
l2update,5487,902
l2update,4379,790
l2update,5415,6269
l2update,10000,1911476
l2update,16036,15574823
l2update,5297,1010
l2update,4713,665
l2update,15912,5517747
l2update,5512,1193
l2update,16056,423228
l2update,6159,5622
l2update,16167,5337707
l2update,5510,1052
l2update,4377,699
l2update,15996,5585283
l2update,16119,1125407
l2update,5981,5493
l2update,15788,3433384
l2update,15983,3708250
l2update,16089,2203727
l2update,6396,5480
l2update,15881,12491163
l2update,5359,1038
l2update,4621,561
l2update,3979,468
l2update,4104,627
l2update,15986,4153214
l2update,6046,5648
l2update,15778,7609427
l2update,15904,3714494
l2update,6673,7068
l2update,4628,712
l2update,4117,566
l2update,4956,4836
l2update,4290,649
l2update,16044,977129
l2update,15921,6388286
l2update,15920,991070
l2update,16770,1032293
l2update,15825,3134808
l2update,15991,3157208
l2update,11763,6452629
l2update,15968,1375831
l2update,15637,2316739
l2update,11376,7530642
l2update,15750,1125646
l2update,15968,4217260
match,9622,1634
l2update,15968,9574151
l2update,5051,1080
l2update,4342,719
l2update,15984,3813514
l2update,5454,962
l2update,4616,696
l2update,16039,2906153
l2update,5029,1152
l2update,5490,5364
l2update,15858,969634
l2update,15858,2107340
l2update,15763,9708150
l2update,4916,1077
l2update,4936,632
l2update,4059,658
l2update,16064,985839
l2update,15933,17061376
l2update,5277,1115
l2update,4385,519
l2update,3959,501
l2update,3854,503
l2update,3839,506
l2update,3961,496
l2update,3984,604
l2update,16059,1917533
l2update,16159,4520206
l2update,5364,1178
l2update,15946,4382152
l2update,5114,1173
l2update,15988,2066538
l2update,15966,1338449
l2update,16184,5237750
l2update,5134,1083
l2update,16006,5461756
l2update,5335,1130
l2update,16068,4785533
l2update,15968,3747305
l2update,6063,6577
l2update,4495,764
l2update,16060,2023261
l2update,16084,2156460
l2update,6056,5410
l2update,21797,1045628
l2update,15915,1049246
l2update,16968,6284891
l2update,8559,1766
l2update,15971,4326231
l2update,15895,951201
l2update,16092,2149587
l2update,15883,2248437
l2update,4994,1210
l2update,5578,5552
l2update,15991,6589677
l2update,17069,5826770
l2update,5542,1055
l2update,4292,543
l2update,4327,539
l2update,3994,601
l2update,15735,6558697
l2update,16092,6782643
l2update,5327,1100
l2update,15973,1278092
l2update,15933,5552469
l2update,15963,5313648
l2update,16059,4220433
l2update,16630,2140765
l2update,15935,11674815
l2update,15918,2077748
l2update,16066,3206157
l2update,16111,1031697
l2update,20135,2154661
l2update,16009,4214662
l2update,16443,7486077
l2update,5157,1085
l2update,4979,965
l2update,16174,3088107
l2update,16111,6757515
l2update,6182,5291
l2update,15901,9576108
l2update,15825,2099535
l2update,4944,1140
l2update,16096,4600604
l2update,16074,6304022
l2update,15936,5741251
l2update,16121,632501
l2update,16066,1313829
l2update,15991,1064521
l2update,15898,5734237
l2update,16016,6434812
l2update,16069,8268042
l2update,15753,34438603
l2update,15929,8538315
l2update,15976,10527743
l2update,15946,6406443
l2update,16092,15034086
l2update,15929,3929768
l2update,19243,45406954
l2update,17026,7510304
l2update,13225,4250709
l2update,17147,23646729
l2update,19095,9724112
l2update,17575,30931334
l2update,16304,5939978
l2update,5993,5543
l2update,16096,7640345
l2update,16141,15820166
l2update,15953,2281069
l2update,5539,1170
l2update,15741,3622006
l2update,5154,1022
l2update,4310,742
l2update,19484,27403538
l2update,8482,1947
l2update,20236,44766395
l2update,15954,20289946
l2update,15996,41549418
l2update,15923,10197702
l2update,5057,1097
l2update,15914,18610181
l2update,5176,928
l2update,4533,727
l2update,16039,17349833
l2update,15963,4191211
l2update,19816,21525450
l2update,9531,1674
l2update,15961,6414897
l2update,15931,2087099
l2update,15873,7707227
l2update,15808,7976479
l2update,16086,9471743
l2update,15938,7547155
l2update,5280,999
l2update,4450,782
l2update,15805,47029441
l2update,5716,1010
l2update,4282,584
l2update,4072,476
l2update,4049,623
l2update,15889,2078224
l2update,5495,1190
l2update,15943,52556196
l2update,15993,2974156
l2update,15996,8436647
l2update,16038,1335436
l2update,15833,6494826
l2update,16094,15914064
l2update,15953,10494069
l2update,16048,15984400
l2update,15998,6282847
l2update,15958,3246226
l2update,15846,1031998
l2update,15978,8555652
l2update,15838,3230357
l2update,16009,18171982
l2update,15896,32566016
l2update,19892,19078135
l2update,15913,3160987
l2update,15943,6406593
l2update,16069,13696411
l2update,15888,28094229
l2update,5643,1129
l2update,15976,7378285
l2update,15923,2118939
l2update,15841,2427939
l2update,15863,2520615
l2update,16219,6453324
l2update,5239,1053
l2update,5527,5907
l2update,16196,11221333
l2update,15954,4207072
l2update,5211,987
l2update,4606,702
l2update,16034,5614897
l2update,15747,6793689
l2update,15860,10434565
l2update,15770,3597415
l2update,17791,146875337
l2update,16076,2945300
l2update,15923,18205739
l2update,5367,1007
l2update,4277,721
l2update,16100,31240556
l2update,15958,6742744
l2update,15880,2612277
l2update,16009,50054932
l2update,15972,3658267
l2update,16094,10023996
l2update,17467,3034446
l2update,16442,1351707
l2update,16287,5815034
l2update,14329,21092888
l2update,25715,132868959
l2update,16891,1210928
l2update,16219,10277299
l2update,15918,1952068
l2update,6324,6845
l2update,4853,810
l2update,16011,6072468
l2update,5255,1187
l2update,15886,8975525
l2update,16000,9546286
l2update,5352,1228
l2update,16006,112067814
l2update,5084,1115
l2update,5711,5261
l2update,15888,47178992
l2update,19466,7853910
l2update,15637,3181259
l2update,16189,9627787
l2update,16024,7559094
l2update,19970,8562632
l2update,15795,24732295
l2update,16063,14792142
l2update,5049,1125
l2update,5583,5447
l2update,16098,8252131
l2update,15869,2705478
l2update,16189,16459336
l2update,15871,43720595
l2update,15834,5203237
l2update,15924,2349560
l2update,15906,18038110
l2update,16071,14041124
l2update,15855,6866896
l2update,15893,11695145
l2update,16044,6442270
l2update,15901,19935772
l2update,16066,26211192
l2update,16016,18704910
l2update,5207,1073
l2update,15786,8071129
l2update,16021,17944350
l2update,18622,18142577
l2update,16006,7636629
l2update,5385,1150
l2update,16043,2590821
l2update,16036,7341303
l2update,15808,5540191
l2update,16134,6505717
l2update,15936,959900
l2update,15956,18151152
l2update,5237,1082
l2update,16048,7793373
l2update,15928,15823137
l2update,19675,9569438
l2update,11854,1769
l2update,15976,18097152
l2update,20221,7498890
l2update,8419,2029
l2update,20462,9644364
l2update,8514,1961
l2update,7475,927
l2update,10143,1296
l2update,16034,9861855
l2update,5307,1208
l2update,20541,6454864
l2update,10017,1493
l2update,7763,1000
l2update,7472,1057
l2update,7144,1220
l2update,15658,10604683
l2update,5570,1075
l2update,4409,539
l2update,4101,466
l2update,4064,574
l2update,15831,7219376
l2update,5252,1118
l2update,21306,7741264
l2update,15801,3153795
l2update,23488,9571368
l2update,15868,6759908
l2update,20313,81169151
l2update,16162,1198018
l2update,6069,5685
l2update,5084,4242
l2update,5084,6138
l2update,4981,664
l2update,4262,642
l2update,4828,4082
l2update,4833,3944
l2update,5068,3822
l2update,4878,5307
l2update,4104,652
l2update,4056,564
l2update,4092,572
l2update,4831,4645
l2update,4097,642
l2update,5746,3974
l2update,15740,6015413
l2update,5455,1185
l2update,15800,2087543
l2update,15803,6499091
l2update,15953,8685542
l2update,5397,1000
l2update,4500,667
l2update,15963,12094435
l2update,5465,1185
l2update,5182,5520
l2update,15971,2139894
l2update,22270,74676391
l2update,5355,1430
l2update,4324,710
l2update,15996,5418735
l2update,5124,1130
l2update,15891,12712924
l2update,5126,1165
l2update,15825,1165350
l2update,16051,14672357
l2update,15693,6301411
l2update,15836,9431513
l2update,5299,1175
l2update,16162,9224126
l2update,5472,1043
l2update,4228,701
l2update,5116,5445
l2update,15958,11431740
l2update,15781,1330546
l2update,16079,6512195
l2update,5743,1178
l2update,15848,15329819
l2update,5150,1004
l2update,4292,815
l2update,15983,19676028
l2update,5255,1173
l2update,15963,3347331
l2update,15878,2562557
l2update,5387,1205
l2update,19576,16863995
l2update,16093,1073826
l2update,15871,22705242
l2update,18907,35948273
l2update,15884,1926641
l2update,15986,9979961
l2update,5172,1120
l2update,16026,33223268
l2update,5412,1045
l2update,4380,601
l2update,4014,516
l2update,3941,464
l2update,3975,588
l2update,16219,37296001
l2update,15811,17183481
l2update,16614,18720713
l2update,15971,10319608
l2update,16487,3640240
l2update,24237,13715236
l2update,15439,18046436
l2update,16041,91399609
l2update,15921,8533968
l2update,6186,5355
l2update,5084,4152
l2update,15668,4301352
l2update,16081,12185962
l2update,15803,5263137
l2update,15808,6739038
l2update,15933,5751409
l2update,16673,24703827
l2update,15976,6411188
l2update,15978,2137328
l2update,15756,7486756
l2update,20283,18667115
l2update,16041,16961631
l2update,16057,3195632
l2update,15761,7299617
l2update,15920,3232548
l2update,15841,22452496
l2update,15850,10651216
l2update,16139,61083599
l2update,15808,9639629
l2update,15983,5335323
l2update,15871,7494221
l2update,5856,5452
l2update,16093,11690261
l2update,5269,1240
l2update,20075,2107671
l2update,19995,27320271
l2update,16257,14915772
l2update,15916,5273363
l2update,15924,2350795
l2update,16118,10602731
l2update,5445,1122
l2update,15893,11724554
l2update,16157,4216468
l2update,15869,12806485
l2update,16043,21598845
l2update,16008,4059927
l2update,16565,5282482
l2update,15824,3118887
l2update,16071,10695868
l2update,16081,9617379
l2update,15834,7263501
l2update,15811,12106787
l2update,15996,22955317
l2update,15858,5519031
l2update,6214,5400
l2update,15956,6206555
l2update,15969,3632816
l2update,15906,6167260
l2update,19850,1351000
l2update,15933,5452568
l2update,5410,1208
l2update,24292,27079242
l2update,6664,6669
l2update,14848,4871822
l2update,5553,1192
l2update,18970,17815806
l2update,5910,1223
l2update,16051,3348726
l2update,15948,7580520
l2update,15681,12832008
l2update,15913,1038630
l2update,15751,8323947
l2update,16194,14061966
l2update,15869,2593376
l2update,15956,5215483
l2update,6034,1283
l2update,16151,2121056
l2update,16023,22468487
l2update,19449,6546150
l2update,9055,1716
l2update,16001,11972125
l2update,16023,125854189
l2update,16119,8595231
l2update,16077,19077726
l2update,15888,68494114
l2update,15926,2236543
l2update,15964,3217593
l2update,16049,14966264
l2update,16011,5199910
l2update,16039,2654243
l2update,16078,5106723
l2update,15923,2234787
l2update,15851,13022366
l2update,15976,33820419
l2update,16126,3365903
l2update,6462,5457
l2update,15908,6660402
l2update,15889,6272756
l2update,15852,3496181
l2update,15944,5656593
l2update,16058,2216045
l2update,16031,3417701
l2update,16016,9382397
l2update,16224,5472607
l2update,5525,1158
l2update,19824,5734483
l2update,15986,1052841
l2update,15973,1039011
l2update,15816,9590513
l2update,16187,22601200
l2update,16033,4426366
l2update,15951,8359567
l2update,15918,1374909
l2update,15970,2852375
l2update,6315,5434
l2update,15963,2114454
l2update,16004,2355418
l2update,5793,5465
l2update,15971,6130662
l2update,16164,11737996
l2update,5234,1115
l2update,15899,84245639
l2update,16013,7441657
l2update,19694,19446293
l2update,15711,2108617
l2update,15991,26498789
l2update,5565,1163
l2update,15984,11750862
l2update,15989,14942901
l2update,16096,4334523
l2update,15959,1111478
l2update,16021,19370214
l2update,16093,7395111
l2update,5134,1147
l2update,15991,4251731
l2update,5287,1157
l2update,17249,38425257
l2update,20021,3564471
l2update,20827,4118124
l2update,15768,13611733
l2update,5448,1152
l2update,16111,6349539
l2update,15973,2875396
l2update,5530,1090
l2update,4440,755
l2update,16116,49640275
l2update,5585,1063
l2update,4399,579
l2update,3994,486
l2update,4125,511
l2update,4093,626
l2update,16021,3792442
l2update,20667,6010987
l2update,15848,3149621
l2update,5477,1115
l2update,16003,24246604
l2update,15908,21171293
l2update,16046,10067386
l2update,15864,11671190
l2update,16823,8658879
l2update,5590,1318
l2update,5267,6234
l2update,15741,7415258
l2update,6517,5432
l2update,15723,3073341
l2update,20243,5586595
l2update,24590,18657461
l2update,7662,12995914
l2update,2777,3414
l2update,13448,3565051
l2update,10847,9935798
l2update,15166,33164959
l2update,15936,11757928
l2update,16008,13883176
l2update,15763,17158662
l2update,15691,39298959
l2update,15833,1355605
l2update,4999,1089
l2update,17411,4686034
l2update,16053,3126008
l2update,5200,1147
l2update,15899,4433823
l2update,15886,3379816
l2update,16087,8492876
l2update,15926,2626749
l2update,15876,11674394
l2update,15886,168516368
l2update,16037,9532841
l2update,15993,17421827
l2update,15966,4279902
l2update,16076,8574959
l2update,15904,4271355
l2update,15896,5266813
l2update,15974,18466119
l2update,15981,10416044
l2update,16034,3507759
l2update,15996,8790527
l2update,5625,1260
l2update,15941,1145152
l2update,16148,6241128
l2update,15986,5266798
l2update,15875,6294280
l2update,15918,10429794
l2update,5277,1087
l2update,16114,21114919
l2update,6455,1090
l2update,16106,25640240
l2update,5270,979
l2update,4120,706
l2update,15938,19005362
l2update,15547,53289256
l2update,15914,2164938
l2update,15910,7655827
l2update,15888,4030014
l2update,16049,14995724
l2update,5397,1203
l2update,16127,9566048
l2update,15866,82889295
l2update,19716,10765864
l2update,15876,75656703
l2update,16555,8385278
l2update,15939,5238043
l2update,15848,3632415
l2update,15970,4708863
l2update,16087,67927891
l2update,15954,5743185
l2update,15730,39741786
l2update,15793,8714150
l2update,5410,1122
l2update,16161,1053975
l2update,16016,5741162
l2update,16081,7480277
l2update,15988,2605516
l2update,15939,2646102
l2update,15996,4197045
l2update,16126,1086816
l2update,15905,7616917
l2update,5528,1122
l2update,20553,66888756
l2update,14176,7743787
l2update,15222,17941108
l2update,15938,80329173
l2update,16040,10365255
l2update,15780,2679836
l2update,16058,13843663
l2update,15773,30025558
l2update,15981,40218881
l2update,5480,1013
l2update,4055,553
l2update,3832,445
l2update,4027,594
l2update,15946,5133335
l2update,16053,97862639
l2update,16013,9639819
l2update,5105,1034
l2update,4641,794
l2update,16044,19313979
l2update,16011,11843620
l2update,16221,4600441
l2update,5540,1150
l2update,16199,10474868
l2update,5398,1145
l2update,20692,14691816
l2update,8705,1616
l2update,8133,1279
l2update,15863,6290852
l2update,4901,929
l2update,4631,679
l2update,16069,4191262
l2update,16099,7452823
l2update,16029,24704822
l2update,15726,5243688
l2update,19893,2148101
l2update,21563,19227531
l2update,9562,1914
l2update,15898,5282335
l2update,16056,1085138
l2update,15891,14037934
match,9402,1648
l2update,6274,5863
l2update,15969,1984338
l2update,16021,1060910
l2update,5197,1170
l2update,15989,2087809
l2update,15866,8718392
l2update,15753,939590
l2update,15874,13709455
l2update,16000,13840854
l2update,5512,1173
l2update,15828,5310549
l2update,16043,39825892
l2update,4938,945
l2update,4322,772
l2update,20253,8475704
l2update,15885,5770183
l2update,15899,3303247
l2update,16951,7385508
l2update,15888,22912868
l2update,5550,1163
l2update,16016,1180038
l2update,15813,15042449
l2update,5096,987
l2update,4196,599
l2update,4563,641
l2update,15830,9601018
l2update,19687,2761941
l2update,15971,17123784
l2update,15984,3329944
l2update,5377,1125
l2update,16247,907472
l2update,15835,1027044
l2update,16142,3195506
l2update,5914,5532
l2update,16169,11744884
l2update,5267,1147
l2update,20523,6667278
l2update,16038,3312971
l2update,5084,1135
l2update,5242,5550
l2update,5252,4069
l2update,15989,2005613
l2update,15876,3184316
l2update,16016,3113599
l2update,15768,5291400
l2update,15921,26126534
l2update,5264,1050
l2update,4240,518
l2update,3975,443
l2update,3766,458
l2update,4414,607
l2update,16016,8436901
l2update,5959,1140
l2update,4312,584
l2update,4182,619
l2update,20088,4186797
l2update,15768,6407670
l2update,15950,17126872
l2update,15873,3234597
l2update,5603,1205
l2update,20567,3215057
l2update,8712,1679
l2update,15934,6461356
l2update,5084,1100
l2update,16016,3448152
l2update,6460,5457
l2update,15759,5331410
l2update,15766,4322197
l2update,15832,13049691
l2update,15881,11605496
l2update,15850,10720654
l2update,5453,1132
l2update,16063,13163702
l2update,16011,25487486
l2update,6257,5407
l2update,15944,1950632
l2update,16016,15493453
l2update,5147,1007
l2update,4236,622
l2update,4297,637
l2update,15871,2135901
l2update,15793,25349563
l2update,20048,16709314
l2update,15944,8784381
l2update,15939,2608470
l2update,15796,8621815
l2update,16193,4766715
l2update,5483,997
l2update,4543,651
l2update,16795,6770214
l2update,15960,10194097
l2update,5027,1120
l2update,4169,627
l2update,4753,517
l2update,4012,639
l2update,16628,13200044
l2update,4950,1205
l2update,4427,747
l2update,5054,5204
l2update,19469,50479396
l2update,8837,1648
l2update,15998,12249162
l2update,5085,1197
l2update,20865,10420528
l2update,8758,1766
l2update,8214,1162
l2update,19973,10697946
l2update,3504,1162
l2update,3754,3902
l2update,16172,39076133
l2update,5049,1157
l2update,16362,14115842
l2update,16209,2663000
l2update,16392,4374494
l2update,16008,5626801
l2update,5272,1167
l2update,16016,13233798
l2update,5099,1082
l2update,4225,754
l2update,16071,5524879
l2update,15845,12593301
l2update,15841,13767491
l2update,15743,40805483
l2update,21025,6434774
l2update,16077,2145638
l2update,16029,12870896
l2update,5317,962
l2update,4508,696
l2update,15648,2095258
l2update,15992,4284314
l2update,15808,7496944
l2update,15974,6524469
match,9099,1420
l2update,5214,636
match,5610,787
l2update,15950,1021142
match,8665,1471
l2update,16014,2375841
match,8845,1543
l2update,15785,2117233
l2update,15878,2397929
l2update,15868,3698736
l2update,15820,17982375
l2update,15926,12906307
l2update,15970,6384932
l2update,16136,1306751
l2update,16108,8878506
l2update,15948,5337043
l2update,16097,6375299
l2update,5317,1160
l2update,15748,6416898
l2update,5666,1159
l2update,15871,8521186
l2update,15764,2110870
l2update,4973,1181
l2update,15921,7458503
l2update,15801,1081644
l2update,5790,6500
l2update,15983,15075713
l2update,16184,10770952
l2update,5079,1275
l2update,15971,11602837
l2update,15924,14016759
l2update,15911,21440566
l2update,15891,3176213
l2update,15928,7780858
l2update,5013,1115
l2update,15680,6330171
l2update,20305,26777700
l2update,15993,6442456
l2update,15878,3673803
l2update,16137,13215894
l2update,15916,8792788
l2update,5219,1165
l2update,16040,22128258
l2update,5435,1010
match,8276,1147
l2update,16086,3256972
match,8605,1350
l2update,4856,654
match,5568,644
l2update,4272,594
l2update,15948,911717
match,8680,1570
l2update,16169,12753002
l2update,15961,6332592
l2update,15939,9768578
l2update,28058,19593096
l2update,16059,3480636
l2update,15841,67482444
l2update,15998,19097117
l2update,5227,1123
l2update,16021,10954849
l2update,16410,21928935
l2update,17269,53822684
l2update,4937,1150
l2update,4830,755
l2update,16109,1076432
l2update,16272,11801389
l2update,4914,1205
l2update,15766,3212111
l2update,16009,13557215
l2update,16106,13593927
l2update,5337,1130
l2update,16259,72114138
l2update,5104,1166
l2update,16136,9557847
l2update,16166,11677935
l2update,16061,5343381
l2update,15946,5212423
l2update,5039,1155
l2update,15768,17351361
l2update,15838,33186851
l2update,16983,4392338
l2update,15929,6519797
l2update,15871,8963858
l2update,16006,3089132
l2update,5209,1087
l2update,4245,659
l2update,4224,644
l2update,15921,65233666
l2update,5127,1072
l2update,4247,574
l2update,5097,884
l2update,17214,11787428
l2update,5407,1306
l2update,15956,4297596
l2update,15931,3224376
l2update,16014,8739162
l2update,15978,8322598
l2update,15798,4091866
l2update,15976,57116419
l2update,16006,7900778
l2update,16185,6600905
l2update,16084,13004075
l2update,15931,61702357
l2update,19214,3167721
l2update,15924,3239928
l2update,6089,5430
l2update,5510,4292
l2update,16041,4125325
l2update,5670,1155
l2update,16823,7453318
l2update,15789,2038492
l2update,16116,9933744
l2update,5364,1075
l2update,4422,742
l2update,15976,8746016
l2update,15950,1059753
l2update,16181,2674484
l2update,16219,3249778
l2update,16000,10841204
l2update,16091,45049179
l2update,16033,11543885
l2update,15983,10725627
l2update,15918,3208531
l2update,18820,6432998
l2update,15968,43804886
l2update,15921,6735634
l2update,19434,15693909
l2update,15920,4149351
l2update,15860,3220383
l2update,20544,3250054
l2update,15841,3157756
l2update,5339,1003
l2update,4641,654
l2update,15898,8383094
l2update,15992,3641688
l2update,15833,5437201
l2update,5397,1148
l2update,15943,5510238
l2update,5655,1203
l2update,16056,1111150
l2update,15976,5044064
l2update,16039,44777987
l2update,15841,5718025
l2update,16031,4189118
l2update,16033,3140989
l2update,19647,25801698
l2update,8996,1603
l2update,8194,1127
l2update,21803,11886496
l2update,16194,24201509
l2update,5072,1122
l2update,19822,4688742
l2update,15986,4373843
l2update,15573,10850779
l2update,15873,13992781
l2update,15958,3161044
l2update,15908,7534153
l2update,15896,7558992
l2update,15951,1090369
l2update,5297,1133
l2update,16046,4394261
l2update,5380,1180
l2update,15883,6237678
l2update,15858,4549785
l2update,16011,3924081
l2update,15906,5355237
l2update,5538,994
l2update,4468,747
l2update,16109,2067305
l2update,15815,6535904
l2update,15702,2197987
l2update,15921,52340579
l2update,16079,6729298
l2update,15971,5203826
l2update,15901,6960878
l2update,5898,1338
l2update,15953,9038124
l2update,5478,1177
l2update,16535,5336919
l2update,5465,1172
l2update,16061,7487756
l2update,16006,2401347
l2update,15983,5518688
l2update,8837,5419
l2update,24047,4832891
l2update,15939,2724529
l2update,6177,5397
l2update,15835,5302634
l2update,15889,5238912
l2update,15721,4265930
l2update,15898,10635374
l2update,15869,12241481
l2update,16124,21079453
l2update,15854,20389075
l2update,15928,10933434
l2update,15936,5300829
l2update,16040,12886622
l2update,15923,4206336
l2update,15878,22312492
l2update,5003,1166
l2update,24943,69474503
l2update,12155,3324922
l2update,5280,1232
l2update,12276,4135832
l2update,5279,882
l2update,4487,704
l2update,11912,2039813
l2update,12122,2149898
l2update,11315,5475891
l2update,10018,3046977
l2update,15883,7521755
l2update,16309,1047918
l2update,15680,2076995
l2update,16064,11792832
l2update,5162,1019
l2update,4701,759
l2update,15961,15924562
l2update,16009,17218570
match,9037,1471
l2update,5051,631
match,5392,636
l2update,4681,673
l2update,15921,2225100
l2update,5966,5427
l2update,15786,1000862
l2update,5295,1158
l2update,4383,782
l2update,15823,9260803
l2update,5097,1065
l2update,4670,607
l2update,4289,592
l2update,4299,506
l2update,4152,656
l2update,16028,991988
l2update,5683,1183
l2update,5327,5500
l2update,15905,1009886
l2update,6410,5389
l2update,15853,3156599
l2update,6427,5576
l2update,15901,9570207
l2update,5377,1148
l2update,16111,3159764
l2update,16056,5309281
l2update,15806,5352004
l2update,6512,5518
l2update,15801,23688799
l2update,5659,1166
l2update,15861,3459530
l2update,15678,8617177
l2update,15818,4161738
l2update,16052,4290407
l2update,5169,999
l2update,4888,619
l2update,4096,712
l2update,19123,8395453
l2update,6044,1428
l2update,16026,4641453
l2update,15866,4292320
l2update,16121,3302981
l2update,6475,6141
l2update,15841,2089038
l2update,16104,4552477
l2update,5548,1147
l2update,15814,911862
l2update,15918,4297800
l2update,15876,25766106
l2update,15843,16159900
l2update,15915,12622951
l2update,15925,23311369
l2update,15853,5397801
l2update,15994,11338361
l2update,16013,5967581
l2update,15821,4376038
l2update,15969,15480666
l2update,15976,4529443
l2update,15913,28790194
l2update,5142,1117
l2update,16019,13037047
l2update,5224,1163
l2update,15972,6436474
match,8665,1536
l2update,15901,1032932
l2update,15976,5378752
l2update,16014,4303808
l2update,30431,2137102
l2update,15805,12194840
l2update,15791,22119852
l2update,5367,1138
l2update,19584,3370926
l2update,15933,19419136
l2update,5327,1106
l2update,15736,8467363
l2update,15855,6161632
l2update,15970,474972
l2update,15833,1046144
l2update,15949,1920590
l2update,16192,1203841
l2update,20459,2436744
l2update,16011,2030607
l2update,16042,6001702
l2update,15755,460294
l2update,6407,5387
l2update,5410,4199
l2update,4923,4142
l2update,15984,1243899
l2update,15748,4138641
l2update,6837,1219
l2update,15760,10407590
l2update,15850,50269756
l2update,16509,5210326
l2update,15968,6735007
l2update,19817,2111906
l2update,15713,1094672
l2update,5541,1127
l2update,15880,3150694
l2update,20285,7542740
l2update,15953,2713615
l2update,15733,16396314
l2update,15835,12999172
l2update,5254,1195
l2update,15756,5197416
l2update,15865,78665342
l2update,15896,22116380
l2update,16329,214833573
l2update,15840,6949071
l2update,15693,9536384
l2update,15943,9598140
l2update,15868,4293735
l2update,16054,4230949
l2update,15782,9570333
l2update,23997,2129285
l2update,19548,8762884
l2update,15821,977998
l2update,29208,6439578
l2update,17158,4115723
l2update,17535,37437963
l2update,15969,10100281
l2update,5578,1140
l2update,14785,4175720
l2update,5117,4959
l2update,14212,4823216
match,8283,1311
l2update,15963,1877623
l2update,16094,14724822
l2update,5598,1147
l2update,15901,4831185
l2update,16024,6524057
l2update,5442,1110
l2update,16073,14551937
l2update,15898,20358649
l2update,5324,1166
l2update,5264,5367
l2update,16006,44983297
l2update,5414,1168
l2update,15991,11588772
l2update,5510,960
l2update,4394,727
l2update,15956,9524751
l2update,5705,1088
l2update,16026,6292581
l2update,15953,2132266
l2update,15708,12030051
l2update,15870,2369638
l2update,15946,26810862
l2update,4986,1003
l2update,4585,574
l2update,4395,604
l2update,15916,3855589
l2update,15875,6671410
l2update,15999,12275540
l2update,16016,3002192
l2update,16054,9507358
l2update,5307,1034
l2update,4470,774
l2update,15760,83897607
l2update,15839,9482655
l2update,19238,1253451
l2update,15838,45736436
l2update,5246,1020
l2update,4287,599
l2update,3926,464
l2update,3985,505
l2update,3878,632
l2update,16908,6487855
l2update,4953,1078
l2update,16041,19355948
l2update,5620,1105
l2update,4275,551
l2update,3981,484
l2update,4110,538
l2update,4206,517
l2update,3967,493
l2update,4039,527
l2update,3887,658
