processing,buffer_read
45,830
266,24618243
199,12872003
203,3377783
46,846
89,6454352
42,3729854
43,1335821
91,6743698
68,4214307
84,15510534
16,363
83,2119302
91,5365839
178,29801838
37,1254
140,9658170
28,745
28,220
28,186
28,179
27,257
181,6364567
177,1355258
186,8838993
186,3270130
235,18413075
45,689
45,491
204,22445544
40,624
40,295
42,383
205,10629355
44,805
202,4282683
206,6405975
197,6453798
203,6390531
45,832
210,9689157
40,810
258,10249001
61,1285
202,6729956
42,849
45,4443
184,3815667
43,830
107,4306204
203,1331366
94,3370992
96,2700843
40,521
40,335
94,995808
90,5617724
43,406
42,269
43,304
198,4305392
45,712
48,339
45,419
231,18244345
44,695
44,331
48,293
44,279
45,376
46,425
198,1011241
45,729
45,516
198,1330351
45,4102
222,5442636
167,2150881
205,3641728
205,1117936
198,7492242
270,9927104
98,1007
95,739
210,8509098
202,4690090
104,9443183
20,540
227,5626375
173,6250829
202,3225966
189,4345999
202,17152455
45,864
221,4299252
221,6409686
206,4258751
218,5357238
213,4242507
206,3255060
45,4124
208,5333064
46,4184
205,2077591
208,19263599
45,4174
218,2068362
207,6436197
198,2121654
45,850
215,1276856
220,11530442
229,33160774
193,10887551
208,9531102
46,886
208,5296055
230,5395013
198,8486424
206,15739052
229,7457536
203,2628669
205,1331717
205,3546541
45,4185
220,2069119
203,4258518
45,855
203,1327788
46,842
208,6405236
45,877
246,13211054
206,5507717
226,3051193
205,11693503
200,6808837
46,1413
198,3314973
170,11581262
205,1119723
162,10853236
223,3687972
46,949
216,11837107
45,742
45,328
45,436
213,2152622
215,5335986
215,8833609
203,4406676
45,696
46,353
47,439
218,6362132
220,3166398
245,15904533
204,45984484
198,17054832
203,4303918
43,4214
198,8500196
203,12966435
45,869
221,3020176
208,3257633
218,12682057
46,706
45,498
206,2623506
203,15616450
202,9902254
45,832
203,2181447
208,1095285
198,2134844
208,6300180
45,834
206,5453454
46,4139
230,4082198
93,7016
205,1045052
197,1096972
203,3437029
45,834
208,1073588
207,5250461
209,2314303
202,2018818
202,5500290
45,839
213,5241677
208,10696170
198,12720410
198,6583773
45,840
208,2045779
217,7845130
203,4186067
45,814
208,5499614
228,1112195
263,16560960
203,1364771
238,10715077
77,1078
70,657
198,6487206
205,4703528
45,872
208,3167530
243,23479825
206,24693943
217,30563350
235,6088153
198,1050742
217,1105972
207,10626719
216,1137376
208,2127373
208,2178780
210,11770954
45,694
45,413
205,3171680
206,3216821
205,3174714
203,1090694
226,2130110
208,1298064
198,7997817
45,4164
206,2123649
45,859
231,7512668
46,824
204,31060144
208,911366
45,845
198,6359356
45,874
228,4258841
45,789
216,8161997
45,744
45,426
201,4051981
203,4292226
45,790
198,4379154
213,4300305
206,14781613
203,5039074
45,869
200,9124531
45,787
198,13379431
198,5216684
48,894
230,7547925
209,25917848
212,14856668
48,939
199,4662551
202,6713393
206,6515063
45,827
206,3194415
45,4237
198,1061349
206,4188753
206,5302171
206,1342741
206,1339865
45,862
204,5648230
45,807
206,2946917
46,959
223,1080299
45,918
205,3180377
206,3214571
221,1043104
206,18091807
45,837
198,2273614
215,6594537
231,2263934
42,4964
222,3220510
228,4302680
206,2201390
46,809
218,4344042
206,3219823
45,825
215,3218403
213,3250833
213,6457068
45,810
190,2222840
46,691
46,468
216,3245032
46,834
206,1069016
198,1253355
213,5220591
198,4793747
206,2765125
218,3231206
198,3234799
206,12848097
209,13954592
225,1091130
228,2213185
206,21361587
48,681
45,461
215,2171046
198,7511862
195,65165107
154,8553607
33,581
184,8562507
191,17156117
43,674
42,401
198,10919345
45,802
198,13742911
202,23947227
200,81981364
47,837
45,323
44,284
45,281
44,429
221,6817363
199,5785985
208,17075600
208,8835831
202,6551523
198,4670896
45,771
211,2295377
206,4145345
46,756
206,6886649
45,832
220,2281429
45,822
206,3278504
205,1252649
221,8887958
215,2122885
198,3519650
45,737
44,284
46,463
219,6453111
45,663
47,975
45,408
217,4269641
78,954
68,692
204,7496945
223,9305012
48,684
46,491
220,3015063
45,682
45,494
206,5269220
45,757
47,308
45,303
46,433
221,10572624
45,732
45,334
45,418
215,10614143
45,657
46,496
213,1365316
45,849
203,2289951
218,1351337
45,837
241,5500669
203,1074994
198,4419471
205,6828960
46,779
45,308
45,301
45,439
206,9650216
45,674
45,351
46,496
211,4382508
45,727
45,453
198,6890972
46,869
211,8542826
45,847
214,1051894
200,7514157
45,837
48,4255
203,2071935
207,7200617
216,2680703
45,847
208,2671379
45,677
45,461
210,3635374
47,812
228,2652574
220,3149324
205,2600175
210,6470446
45,857
198,7145843
46,696
42,516
45,4350
218,5878283
226,1025142
204,4482005
204,3162687
198,1361304
204,1241628
228,6160481
207,3755887
206,2132994
235,3181944
205,1110246
202,4476140
198,10511464
45,815
198,2364808
205,1058365
198,3160577
213,5235004
207,5270884
198,2114072
216,3683844
45,822
201,1861586
45,827
205,1133774
218,6522568
203,4673171
211,4245283
45,807
203,1080278
206,89852010
45,672
45,323
45,285
44,281
45,281
45,276
45,281
42,276
45,273
44,273
43,281
45,1837
42,374
42,306
42,275
45,278
45,279
42,541
43,310
43,273
42,296
42,279
42,276
45,2322
42,284
42,276
42,281
46,298
46,275
46,363
203,18954093
46,676
45,356
44,283
45,459
228,11650487
243,10619816
105,1090
201,12202687
198,3338069
206,8612468
44,807
198,11953719
45,827
220,6480510
45,832
233,6844437
182,20605378
40,929
176,14851261
40,738
211,8545223
228,13884959
65,1123
218,3671231
44,810
208,9386886
220,19317446
210,5779812
199,4685123
210,9930228
46,4046
203,24509835
45,867
203,1063375
203,2251742
45,791
198,7805364
45,890
215,7357700
42,842
43,4065
220,3139457
45,864
215,11691862
45,872
209,3447721
184,3136897
162,19137229
159,2334225
36,677
166,1080954
172,2132599
157,24356149
35,810
159,7479165
37,541
35,267
37,352
187,7762205
42,792
228,8229873
70,1155
67,537
68,671
203,5246038
45,677
48,476
211,12334015
215,9578408
202,11751969
45,689
46,331
48,441
203,4352845
45,815
197,2129746
205,1030313
213,11797806
46,693
45,446
198,6151320
45,830
221,1307449
228,6676267
45,659
45,331
45,296
45,303
45,429
203,3974589
223,5567296
48,1453
45,4869
45,438
198,1918638
215,6505522
198,6422290
198,6289278
230,4270159
45,4813
250,3348195
63,7106
203,16735951
208,4668378
206,10919963
210,7582328
213,23229975
215,3164045
210,3392623
45,847
205,4349152
228,2625491
198,8377742
206,12768032
205,3233867
211,11477568
219,2136658
226,12130903
48,657
45,376
45,449
222,7753176
382,862662
83,10323610
25,378
43,1066672
45,5496711
26,216
25,141
129,9623545
141,2143134
30,575
135,3130029
177,5320979
170,7918975
191,3236827
198,4583458
214,10326850
42,4311
40,2964
529,27885649
186,25412674
45,674
45,296
45,296
45,298
45,280
45,279
45,308
45,414
198,31868925
46,738
45,291
45,283
45,298
45,294
46,300
46,283
46,301
46,401
203,7341769
203,10528680
220,1030014
206,3259944
200,1215410
45,4265
46,3029
206,1975853
206,2053721
213,2118272
206,7824783
46,704
45,477
203,8307502
203,7864014
206,3639244
48,681
45,466
211,3736523
200,2093256
206,19520179
44,707
46,338
45,278
48,281
48,298
48,296
44,439
220,2926092
227,8580677
45,857
208,4323832
45,4177
198,10639465
47,862
213,9718966
45,659
45,493
223,6345329
198,3280510
46,854
203,3478375
206,16045695
198,3189735
46,864
203,7467457
197,7874837
198,3634278
208,2116628
203,16220582
45,4137
222,10652314
221,13834317
206,28846373
45,859
198,22757329
46,884
203,8514150
230,5382560
198,10748919
45,641
47,283
48,281
45,281
45,436
198,28782202
45,749
45,463
218,1009299
202,7475969
44,868
221,14795516
206,13882627
203,5339275
208,5311254
220,14926348
137,3615622
90,8183142
94,955756
148,13969160
33,556
32,383
184,29539531
43,653
42,432
186,1028664
233,39389166
70,1135
203,4141598
214,13868641
208,8548070
383,15334104
66,1034
218,22592996
45,874
203,12464349
195,14104914
216,5323511
198,10708866
208,8551248
205,12119751
203,13486844
215,10700217
219,6386481
45,1393
206,2087645
227,8087490
45,834
203,2612328
45,731
48,458
203,49671892
46,668
46,313
44,419
198,19330510
203,19466907
231,8356008
198,46055604
231,7584420
218,6257550
198,34895889
198,95006835
45,950
45,411
46,4667
45,2929
48,2673
82,61448
238,9457377
202,3191219
208,6003785
108,10867507
27,697
96,6694002
203,24703956
43,868
198,4999615
45,804
198,4224569
218,5397268
261,12977358
45,1201
241,893114
199,7742986
203,1078524
215,5345402
205,2633315
198,9412779
203,1436438
45,732
45,286
45,281
45,421
208,8504992
205,4083855
221,9518134
60,1325
223,1396114
215,3573684
206,3112637
45,799
45,474
48,4370
223,5232764
45,820
208,12788693
218,1041428
220,5566446
208,21485001
45,844
203,11011356
208,22594838
228,8624465
48,854
198,51044195
208,6448646
209,6363903
198,13908468
45,884
214,4234476
46,812
203,11848839
46,879
203,1343686
207,19138681
204,19118136
218,14770070
198,6363715
206,8847753
205,1348545
197,1354441
196,4308028
208,7142616
45,899
196,2031957
242,12255818
208,18339354
215,9624123
235,4405423
46,899
203,5252500
46,1373
196,2121892
45,802
213,2086110
45,787
265,7492884
190,12330690
203,8545605
218,6319168
498,39307697
211,5322091
198,80397494
198,974009
231,35272079
208,3223621
221,1078472
224,2148837
208,1056387
221,10648064
183,12816220
195,5362683
198,3199239
45,797
221,5292629
205,7514713
270,5699629
213,3642146
238,12895682
45,1067
44,4947
211,11720013
180,3259834
203,25654412
190,18621948
203,12076167
198,12849620
44,865
204,5586335
45,847
205,4559195
43,4247
240,2706925
213,2585829
46,816
46,471
203,5484580
46,4329
202,2098228
213,5269931
46,846
202,4184194
215,7595314
45,857
208,4149508
220,7890982
45,699
46,491
208,4402216
203,1090857
208,6214570
45,782
203,14918146
203,1033802
204,4227039
202,10517265
198,12086469
47,800
220,1118424
223,7991537
45,827
218,8658930
203,2172593
45,729
42,467
218,2120972
45,825
218,10715053
45,705
45,288
48,436
199,5293321
206,1077953
198,10661161
45,824
204,9751636
46,869
202,6253666
203,4614657
212,8169043
46,887
195,4314294
227,4242375
203,5365283
208,5534618
45,847
203,1113664
198,7507840
203,3353028
45,827
209,3013073
214,8558935
45,812
266,7200453
107,1171
226,2676708
221,1189987
203,21655073
44,807
45,333
45,401
45,4232
231,2405761
202,6476753
45,700
45,298
48,283
45,298
48,406
208,8305012
46,869
218,5291320
45,712
45,494
204,5452326
208,6749186
44,882
48,4197
203,3770515
198,7544399
203,6706547
46,854
198,9033591
45,864
46,4216
230,11604404
45,745
47,797
205,19164877
195,12304178
216,3611146
196,3031978
220,3467819
237,2948689
57,982
73,692
206,7810326
45,877
198,10117733
45,746
45,499
203,9592592
45,712
45,348
45,416
205,6326444
203,15943032
45,636
45,290
44,454
203,19078332
45,677
46,295
45,428
208,38535459
45,792
45,286
46,285
45,281
45,286
45,280
44,283
42,301
45,344
45,404
45,6994
46,393
205,6070949
46,856
203,5711390
203,1337176
204,2366097
231,1110063
70,1117
208,10651121
45,887
196,6787471
206,1120541
44,4150
197,5341979
44,842
198,6377484
203,3341777
201,4215002
200,2102489
220,8632970
203,5557364
45,4009
208,1182441
209,1073002
205,3591815
230,5803635
233,5369363
147,10668032
45,3811
195,4665308
45,4284
208,3019532
130,4418215
223,1159291
90,6610
98,2039019
45,572
206,10501443
203,3172504
258,11804845
90,1415
72,514
65,489
70,438
65,684
104,7847491
164,1997257
107,3107706
140,4762458
38,584
40,337
186,10873393
40,676
40,373
187,9566557
43,615
42,347
42,427
198,11786557
203,5319441
499,3377567
203,5361535
224,17542180
46,836
206,3158467
45,862
215,1325278
197,21326482
46,796
220,4319741
218,25752614
203,31652584
44,732
45,348
46,295
45,276
45,409
198,11673787
45,736
45,441
232,14977863
58,809
66,403
61,495
60,656
205,11578701
46,806
203,8078767
45,859
202,1192887
203,34156643
45,831
203,15864862
208,50001472
45,669
45,296
44,294
47,426
208,2347723
47,895
228,11100908
215,11722886
205,3196576
45,784
203,3613662
198,5370284
210,5428660
200,1062085
206,4476576
45,814
195,4180858
203,11200951
44,845
203,7478331
203,9619206
198,3192039
203,3234439
203,5322344
228,2175869
208,2339715
208,30273384
47,687
45,459
221,9788131
203,1328179
210,4465599
203,5105190
42,4275
198,9587542
208,2137908
221,5236002
45,889
226,3765652
223,8985550
45,822
200,10734635
220,7631544
210,6125272
203,3668465
208,3132491
46,906
245,4447127
72,1203
203,1336099
45,4119
207,1393805
45,877
47,4465
46,385
203,8491175
46,724
45,434
223,1331544
204,5509721
203,3165684
203,1099311
218,2134112
248,7351711
210,11671986
206,14999513
225,2286065
203,9904990
45,679
45,481
228,4441142
203,3869655
203,3101387
216,4324694
45,749
45,474
198,3365688
45,5553
45,473
198,6136595
223,4266503
45,656
45,564
203,1018836
229,10708878
205,8542543
202,1053361
203,22395367
48,847
206,16009817
208,63818269
45,840
46,303
48,306
45,314
48,293
45,299
46,295
44,296
45,283
44,276
45,280
43,2649
43,536
198,7261037
45,825
211,6714059
45,892
203,15343897
45,699
45,504
208,7784946
47,775
45,461
203,4223071
47,636
43,509
218,18705483
45,705
46,325
45,278
43,451
204,10507126
45,927
45,546
198,10673123
46,874
203,11957561
45,849
236,13637737
206,39879058
208,28171520
198,45002994
45,649
45,286
45,283
45,288
45,275
48,273
46,428
229,22233665
203,19227558
198,27590144
46,724
47,494
215,15275322
198,30667153
203,5735372
46,671
48,518
211,34940096
205,33424897
203,31590924
198,6762159
203,61418511
202,55631679
202,2299738
205,8891531
203,34206413
210,25096538
258,87954086
46,844
256,29127566
228,24958394
202,4540919
202,30361469
203,11869680
213,8367495
201,479554
215,10788002
45,797
216,5750841
205,9645461
205,32761326
216,7473638
263,10712552
218,2119224
203,4331460
203,15001102
228,18147931
228,7577011
82,7475422
214,17117383
206,15341841
203,13774036
213,32155964
216,7708642
50,30273
45,3741
217,26089593
203,17444087
219,26262970
228,132402691
203,103778662
199,104729188
221,13817803
200,2601578
208,12537463
228,10514581
205,2114097
203,5223157
195,2106267
198,5224968
200,11064053
200,15460494
45,890
198,16692103
46,829
216,9640544
228,3300953
158,15372673
248,21393457
45,1206
246,3143556
198,2161454
245,9922021
45,965
215,2525947
198,37666689
198,4221918
208,34137620
45,840
198,12754742
220,18714858
221,10723065
205,23492323
200,11743036
45,774
198,11837468
46,726
45,436
220,10537746
203,1374593
45,656
45,456
208,13070443
45,831
205,3275646
45,694
45,504
228,3207300
106,5304068
20,357
159,15034039
33,753
33,3274
207,12966346
40,616
41,288
41,481
181,1965631
203,9642308
203,12078462
45,732
46,458
202,7438206
203,9607291
203,1086034
205,3185336
205,13759631
235,61187938
200,22238334
213,9857448
195,15320498
213,15465123
205,46229050
195,9893492
198,11757872
45,875
228,13477098
159,24991859
172,3243738
162,3245048
195,15967632
43,580
45,266
42,406
191,1045102
203,5507917
252,7534019
205,2168033
193,6260424
118,3878072
122,9737424
217,13630700
220,4849128
191,93412339
42,783
42,274
43,285
42,262
43,283
43,283
42,276
43,266
40,272
40,285
42,281
42,2938
42,404
40,273
43,259
42,257
42,274
43,280
42,276
42,281
42,352
216,9680449
45,865
205,5230360
202,12177376
46,842
208,4993284
45,709
45,328
48,448
218,8175430
48,704
45,400
198,7292473
228,4757287
45,855
206,9325614
248,14658591
60,1007
70,609
197,11775919
45,814
216,30192175
45,664
45,369
45,310
45,418
228,11751757
47,679
46,433
220,9546609
216,4265185
224,17105583
45,872
198,52225096
48,658
45,286
46,278
45,468
203,2383406
45,747
45,289
45,429
204,25325851
266,1357003
205,4493099
203,15684117
198,7563250
209,1117279
208,25410524
229,14779510
221,3633023
203,11961895
228,14865805
205,26961803
203,2568207
198,10721600
45,767
226,12723550
186,61292534
42,953
189,6478122
203,5361916
198,12029167
206,51097387
208,17134952
205,7498111
206,1073471
199,2181529
208,11743752
206,10680532
198,1101664
220,11732929
125,58515233
163,4678384
191,17259373
187,5351275
205,10723681
45,882
203,8817933
216,14013246
45,903
198,4090189
205,9910181
46,907
45,4277
204,2336437
204,1299456
216,6811137
218,9193601
208,1334368
207,3416897
204,4954231
206,2175325
203,10749606
205,2075779
230,12709365
205,2627919
211,18224140
218,11671151
205,2175150
231,4501470
216,8462463
45,847
203,11714940
204,25677878
45,904
204,3244423
218,10028944
203,3128443
45,849
198,16063669
208,3504576
198,4499125
48,904
206,12824401
231,2755847
218,427878
198,36647982
199,5333522
203,6757854
45,739
45,466
198,7992159
203,10127355
218,1347425
198,9378325
46,4124
207,6557321
202,7827184
221,1317660
210,3451266
198,15869734
199,7560734
223,11565542
65,1120
206,2128418
198,19219161
228,11720108
203,15078238
203,13490333
245,2144749
204,1074314
198,12777552
218,37402172
244,11762893
103,951556
175,21758753
206,14835120
220,2115489
198,11666474
218,27609314
198,18248913
142,122537044
158,7531249
87,14564821
210,46526443
199,5353227
180,24606752
175,31903364
189,29974378
271,118402159
218,5272176
203,2191814
208,7974898
121,106476496
202,103996396
223,22010653
197,8735085
216,8868890
198,12867696
201,4305012
204,11842795
46,4121
205,4269530
223,2186679
45,4209
228,5384840
203,3208944
203,5071763
207,6835763
205,1378292
45,4167
233,6625680
207,5434983
205,14976314
170,2113156
205,8599549
206,15108010
202,12832195
44,818
203,7790173
45,862
205,12743359
211,9804716
213,10030182
213,4038302
213,7569100
218,3879179
198,2743960
198,15884074
44,4275
218,28452500
240,9595059
203,13715837
198,14803306
45,4390
208,9559793
214,22532043
220,7337896
203,26753484
127,89197217
26,743
30,197
26,192
28,195
28,184
25,192
29,191
28,192
29,286
180,27715687
185,42606585
168,1325050
175,29657663
42,769
43,483
191,3603124
186,2676841
43,632
42,507
190,97047208
275,43452650
198,5790866
47,4164
230,2090582
205,7468988
215,2193156
228,6468401
198,1649407
208,5388654
198,2128731
223,11479721
46,706
46,513
206,40010487
45,4096
243,22816622
215,3209932
198,11739503
206,12164619
221,11511489
73,1767
205,16030123
210,24613814
200,18225128
198,13279162
205,31677192
218,21732794
44,956
208,8381543
259,26879447
198,16101861
206,1314783
198,13727120
213,21828256
205,9862715
45,852
205,18186267
198,15437627
45,767
203,13881524
198,5478067
206,10550692
241,10651705
198,10946112
206,3751534
206,8109667
198,929973
208,5328523
223,34907939
206,1455588
213,22434793
203,7467689
203,9609067
229,13264545
45,909
198,2110840
223,4220264
203,18065693
45,4167
221,79815580
207,23393175
220,10109149
233,57116317
213,15940448
172,28817980
38,3803
186,13382143
203,22116818
47,762
220,2097227
206,3423261
208,7593390
206,7903335
206,982498
45,759
203,15938914
45,995
225,25527159
92,975698
155,6451073
110,3180400
211,69047490
206,26611783
204,9560226
218,106684725
62,1687
209,5672899
208,9626923
226,15894866
45,1030
158,10387693
174,13018580
192,1351507
190,26955755
228,79747061
208,17153821
173,53796001
213,107134498
45,4595
45,3012
195,2218354
11237,3265729
187,20083309
206,9075955
231,23145209
66,1072
233,7950002
206,64313513
198,4983763
198,114991517
198,34128586
243,35172635
205,4259451
238,3202304
205,4772021
205,106407934
228,7576538
45,782
203,32014908
198,26343514
206,1260579
220,3418596
231,1107550
210,5400892
205,2030539
210,21450939
215,15010819
222,3484529
204,14135131
207,9901465
198,13329994
198,8629539
203,9764345
201,6622019
221,4474830
203,12742700
205,8486375
45,696
45,346
45,328
45,476
210,1021885
204,5273028
204,5350650
204,9632568
45,882
231,44667127
205,6594059
44,835
203,3123346
45,844
204,2224493
215,6325357
45,867
197,39682672
46,939
221,23404224
46,688
44,1028
44,321
45,411
235,7359937
203,17164010
45,690
45,293
45,429
215,4245058
215,8743904
226,1328514
198,18811878
198,2665340
206,2642717
206,2174157
45,822
119,18163229
33,646
33,336
98,3264376
33,520
113,16101771
154,4111188
96,10655578
33,478
203,10731315
191,3433385
208,8754125
218,12662039
203,6407872
198,9601835
202,56775749
48,681
45,283
46,288
48,438
208,19012564
203,47902170
220,39573005
203,19550633
45,799
203,23348569
231,8553478
213,14913530
205,4297604
205,10642108
209,28245473
218,9590905
198,14776372
208,13749500
197,59917043
208,13005747
205,44887164
203,19380132
203,67858417
209,57813755
202,11041111
198,15382000
46,791
221,7229699
203,25407345
204,4328966
216,7409103
204,8908356
208,25723313
203,12872352
216,4824960
203,13916732
45,747
45,969
202,4214494
203,8546036
228,8540200
219,2146494
216,10662912
205,26140683
211,21306233
227,119115102
45,819
257,54441412
68,1122
205,7435776
221,53945544
46,976
203,2149301
226,49549164
198,22477985
198,35812950
96,65574181
89,8804690
298,9768985
203,80117045
195,15820023
198,8566076
196,67766150
196,25756237
223,16904152
205,20276025
220,53049841
200,47023508
213,90532421
198,16956813
198,72439898
245,34081717
48,840
46,348
48,441
228,2011863
241,12128049
198,228928642
215,14199028
45,1546
210,3148818
203,8350065
210,22063661
220,8690361
206,6800093
208,32066923
81,14204219
141,84213813
184,16025590
208,36112858
45,885
203,24683752
200,3159099
200,17590578
241,14045983
63,1142
227,15740354
45,682
45,364
45,431
216,10000081
45,817
196,6765925
211,10481757
198,22273868
200,35323502
45,1691
198,62650599
45,927
204,4225423
45,877
199,13879871
214,26689196
203,3195438
220,38380516
216,10666417
225,14970293
217,1066884
193,8496337
204,13910495
45,820
203,8550774
202,9607676
45,844
171,20650588
203,43841299
46,929
213,3311196
103,114933806
202,9150487
210,13249273
221,16795112
326,105437606
45,995
211,10682799
209,12946376
198,43669376
45,1536
204,74804416
139,52174349
43,1565
202,3074953
236,4248379
117,21263582
178,41760462
198,19259287
213,3215596
45,4320
236,4182720
228,1718585
217,17372720
204,124434745
200,23350311
198,36078586
213,8048384
72,1106
157,37347741
213,74777773
198,14234409
243,2126327
143,20682159
191,46561072
199,54307745
221,25581274
206,3224012
195,21442105
229,5084438
160,67128411
35,574
32,267
34,230
33,334
157,1184462
213,148988753
201,556194663
45,894
46,293
46,363
45,326
45,288
45,299
45,296
45,298
43,298
42,461
211,24761389
188,192139359
210,74678499
205,24877125
208,1296966
236,5752556
56,18097
282,4496354
163,9648982
31,1202
153,2076545
183,12659350
167,5366474
196,22444544
246,11722516
228,33244766
68,42147
219,14441851
103,12918147
147,14251041
158,8610114
39,748
182,10436804
203,9649438
198,9604726
202,10914201
199,4514498
45,826
207,3235296
205,13923861
208,7460283
203,7501535
45,696
46,493
203,9637205
45,867
208,8541792
45,864
208,4257241
203,6419802
204,3185956
217,12841932
45,967
198,14986951
205,7920778
203,30994838
220,4603244
207,7838495
203,9443328
213,26552298
221,1378474
202,12373450
48,701
45,286
48,483
208,10366360
45,837
210,4680470
206,2661381
198,15770469
45,735
45,284
45,436
215,5221177
45,802
203,2381702
45,880
198,8359424
45,5530
44,451
205,80561943
46,4239
213,38193549
208,11592846
206,30941605
45,854
205,7702275
198,9460484
45,689
45,456
47,4277
203,1451548
223,7685670
228,9647758
154,21305638
180,8559206
174,3233469
214,10681883
42,771
196,10708115
205,3299691
203,22498614
531,24957196
96,1190
203,7853576
228,11581815
203,11187262
205,5504838
45,621
45,499
202,4595105
243,21464580
199,4293188
203,11511534
205,24262088
44,692
45,348
45,401
198,20291895
46,831
44,484
210,65335007
46,887
45,298
45,288
45,288
46,491
238,32015829
206,7332052
203,8496127
203,9700196
229,21162086
175,17950678
215,29814132
67,1128
53,533
85,732
224,13841899
196,55635535
231,21928829
203,14028258
208,3060100
203,11619571
203,26743123
203,1064112
46,886
208,6272054
205,5388211
214,18009862
198,99511104
44,956
82,34887343
19,494
82,24893655
84,9496706
20,529
140,6360098
135,2091293
181,14020062
184,2354563
40,748
196,11124986
191,32697731
194,5183488
221,19425228
202,50246258
210,57419172
45,1020
208,20724507
203,78184547
205,1089046
203,7532342
223,13978038
196,19235969
198,33411943
215,19287628
197,217753453
255,15809870
198,11765114
203,8041090
220,7147334
203,15109517
198,8482576
45,832
203,6823536
208,7404565
308,7718920
208,971994
208,1108006
203,23803748
198,10421529
45,909
208,5343760
198,15993352
45,892
206,6398826
45,780
206,5464965
208,2010421
197,4231482
204,5374669
211,27781557
45,887
203,116659660
203,11947952
203,62472165
208,15126755
197,12724299
216,18003251
220,12037120
338,9029405
191,8180185
215,5958741
185,13590235
37,723
203,20299936
198,84386321
216,49103772
243,76810097
233,8981577
219,13532177
218,11748492
231,34145300
228,35531723
218,133680053
217,23682587
228,6455627
197,4245991
193,84226454
213,74060796
205,8806931
203,24780419
202,23782880
203,49957370
221,10888817
203,24582220
196,12693745
228,9844345
211,12169894
198,7688487
228,9990391
208,13803800
45,787
218,2569850
198,118624268
46,754
44,349
47,308
48,285
45,288
45,291
45,281
43,288
45,436
203,4195226
203,29873971
208,10650490
203,26562188
45,689
46,443
230,29763305
73,952
78,644
67,529
68,647
221,3383489
45,857
198,1899362
197,57660600
44,712
45,318
48,431
203,16923253
181,92698010
45,704
45,321
46,283
45,451
205,32920851
198,112500882
228,18076007
204,4237007
215,18044990
200,23597487
176,14288042
152,3397387
96,12770681
59,5153825
28,2103
27,293
81,37985928
120,5748300
170,23082440
181,10943721
205,32010814
230,5295322
45,792
228,7465710
198,2198379
46,864
218,11010682
205,5860358
183,3988123
231,9748512
62,1123
81,621
155,8154415
35,732
157,7862099
35,648
206,16740229
198,6310989
203,13927334
45,802
200,19985499
198,37649734
198,38089112
203,7254322
198,14893512
235,24332869
199,9810844
203,3655765
240,58801800
213,27553486
201,9821293
198,15901889
205,8567114
209,5263759
206,13795723
196,10675174
206,8573009
215,23377954
47,877
203,69314848
235,4292176
229,7051796
215,9173441
163,79996249
192,13208717
195,6207431
213,12750395
205,131958983
203,5202129
216,9140927
174,20732365
38,882
132,5051490
218,98752659
231,40723185
98,964
100,649
100,759
247,9584316
175,12093347
203,65243719
198,10682449
203,16044235
203,16491444
223,37157491
203,15214139
221,3212236
205,9927352
198,1348462
206,10433275
203,6372327
198,23904235
205,67544971
217,9700569
46,4356
198,12204374
203,26838114
205,10581743
221,2194185
202,9663351
205,22433859
211,8536946
197,30001751
45,669
46,473
198,16028863
45,802
203,6448850
214,10740321
45,869
207,14917700
226,30052455
204,5783639
198,2255483
218,2173243
45,4252
183,11366321
45,697
45,463
207,2939373
203,6988068
45,794
206,13971434
46,854
206,11687919
228,17074791
83,33584173
180,31348345
40,751
129,16248146
29,541
122,2252861
167,7840264
163,4202136
163,4208051
203,11953299
214,6202909
205,6443653
217,46498995
228,6551722
44,1003
46,4747
215,989554
168,17474806
191,12614653
211,13964303
235,14886876
212,10695905
203,10571715
46,849
205,13867392
45,799
205,15991637
208,27690919
216,21296117
223,14305792
78,957
220,5827544
239,2174939
208,2148044
203,1132123
206,14919681
228,40341995
201,140030560
45,837
45,504
230,6589829
211,2585325
46,922
206,11702135
203,1117259
205,5491175
45,859
208,1073959
203,10615689
215,9682622
216,6755093
198,8380491
215,20473249
210,24827530
220,21050691
46,666
45,328
44,279
48,401
221,17030855
45,837
227,17493233
44,852
197,6429306
45,837
202,8554258
45,870
206,7504638
205,13894387
198,27234070
217,21910328
208,5330550
213,14539200
203,2584132
207,10561758
191,6453936
198,39512295
46,739
45,421
200,11982106
206,27793672
213,1099592
45,4240
230,5230086
228,5446514
65,1190
203,11759177
45,865
218,57633378
45,4172
210,7439115
223,5244542
228,2639963
208,4465178
206,16159842
46,774
205,9047262
228,17821085
172,53775215
221,15386242
46,809
208,33084526
45,1519
198,8635911
228,8440066
206,34306666
45,902
206,14601683
45,1233
45,466
89,69437335
86,1978797
119,30214164
173,5328487
203,18163104
216,16111419
202,52617590
208,9695638
203,115787178
204,7483575
206,32572891
144,30565589
148,1026955
183,17582899
41,685
213,4335128
205,8686806
45,689
45,286
45,283
45,429
206,6216323
198,23544299
46,856
208,10647443
187,62096259
216,15123385
45,1428
203,3194120
203,31055282
198,10636465
198,6443598
206,7497554
47,649
44,477
228,5371700
205,3252392
264,24615680
65,985
70,660
73,514
83,524
75,711
121,50528889
111,1105911
257,11095126
63,1017967
135,10728810
194,27776916
38,652
198,2121235
203,13927350
206,18320110
45,869
246,37560044
206,42754498
203,4308811
198,20251031
206,6437584
200,20754936
218,3249082
230,8766743
