msg_type,processing_time_ns,buff_read_ns
match,15828,1928
l2update,10903,1724
match,15772,1923
l2update,11344,3894
match,15939,1941
l2update,10617,1699
match,15741,1936
l2update,10637,1657
match,15881,2008
l2update,10645,1671
match,16645,4254
l2update,10817,1730
match,16199,1989
l2update,10564,1595
match,16188,1992
l2update,10502,1623
match,16428,1948
l2update,10536,1657
match,16783,4177
l2update,10826,1697
match,15661,1955
l2update,10923,1654
match,16021,1919
l2update,10719,1683
match,15797,1936
l2update,10859,1730
match,16170,4086
l2update,10782,1765
match,16150,1980
l2update,10690,1655
match,16138,1987
l2update,10584,1656
match,16481,1943
l2update,10759,1637
match,17535,4276
l2update,11139,1655
match,16274,1955
l2update,11078,1640
match,15845,1876
l2update,10906,1716
match,15937,1941
l2update,11127,3935
match,16172,2123
l2update,10865,1664
match,15710,1972
l2update,10873,1723
match,16447,1952
l2update,10536,1621
match,16478,1997
l2update,11306,3919
match,16119,1997
l2update,10565,1610
match,16249,1967
l2update,10686,1638
match,16102,1969
l2update,10580,1626
match,16483,4162
l2update,11204,1728
match,16165,1881
l2update,10664,1643
match,16222,2001
l2update,10666,1611
match,16333,2016
l2update,10611,1665
match,16662,4163
l2update,10509,1767
match,16348,1984
l2update,10984,1704
match,15956,1961
l2update,11134,1700
match,16001,1947
l2update,11222,1600
match,16675,4059
l2update,10615,1760
match,16356,1978
l2update,10701,1588
match,16381,2002
l2update,10712,1690
match,16309,2021
l2update,11024,3928
match,16290,2055
l2update,11043,1703
match,16323,1989
l2update,10622,1667
match,15759,1939
l2update,10621,1669
match,15652,1925
l2update,11377,3961
match,16210,1988
l2update,10656,1710
match,16173,2000
l2update,10663,1649
match,15868,1930
l2update,10698,1620
match,16670,4227
l2update,10626,1746
match,15504,2023
l2update,10849,1731
match,16310,1983
l2update,10817,1613
match,16479,1904
l2update,10493,1637
match,16480,4182
l2update,10484,1719
match,16293,1987
l2update,10626,1746
match,16202,1993
l2update,10525,1629
match,15756,1968
l2update,10589,1685
match,16547,4249
l2update,10723,1750
match,16286,1974
l2update,10665,1631
match,15808,1924
l2update,11104,1665
match,15938,1985
l2update,11344,1728
match,18124,14090
l2update,11395,1926
match,16616,2052
l2update,11228,1676
match,16982,1918
l2update,10951,1688
match,15976,2004
l2update,11536,4218
match,16300,1885
l2update,11081,1870
match,16607,1994
l2update,10660,1718
match,16711,1977
l2update,10937,1709
match,17116,8590
l2update,10790,1894
match,16224,2020
l2update,10577,1693
match,16289,1990
l2update,10558,1710
match,16187,2006
l2update,10707,1640
match,16363,4326
l2update,10625,1787
match,15993,2000
l2update,11234,1716
match,15631,1961
l2update,10584,1720
match,15736,1983
l2update,10658,1645
match,16404,4252
l2update,10662,1671
match,15910,2008
l2update,10711,1681
match,16243,1963
l2update,11024,1690
match,15762,1949
l2update,11174,1676
match,16064,4258
l2update,10895,1735
match,16152,1928
l2update,10684,1582
match,16320,2020
l2update,10611,1616
match,16404,2027
l2update,11164,3834
match,16103,2054
l2update,11259,1574
match,15841,1991
l2update,11187,1708
match,16081,1896
l2update,10656,1648
match,16245,2007
l2update,11326,3879
match,16202,2029
l2update,10988,1662
match,15887,1957
l2update,11117,1713
match,15895,1930
l2update,11046,1684
match,16424,4228
l2update,10630,1749
match,15839,1975
l2update,11245,1721
match,15894,1986
l2update,10686,1667
match,16819,1962
l2update,10699,1601
match,16529,4167
l2update,10620,1627
match,16195,2001
l2update,10685,1696
match,16111,2006
l2update,10711,1599
match,16209,1999
l2update,10580,1626
match,16480,4137
l2update,11033,1718
match,16393,1967
l2update,10714,1578
match,15713,1978
l2update,10589,1614
match,15652,2033
l2update,11499,3765
match,16433,1959
l2update,10712,1610
match,16346,1952
l2update,10704,1625
match,16120,1962
l2update,10929,1686
match,15742,2005
l2update,11342,3809
match,15918,2007
l2update,10724,1643
match,16102,1966
l2update,10974,1786
match,15699,1946
l2update,11162,1706
match,16669,4315
l2update,11313,1707
match,16396,1894
l2update,10934,1679
match,15845,1946
l2update,11117,1702
match,15986,1959
l2update,11316,1701
match,16910,4061
l2update,10985,1687
match,15841,1986
l2update,10620,1685
match,16164,1991
l2update,10862,1704
match,16292,1986
l2update,10745,1660
match,16680,4003
l2update,10660,1660
match,16193,1942
l2update,10583,1679
match,16252,1975
l2update,10695,1645
match,16314,1974
l2update,10547,1622
match,16612,4189
l2update,10950,1757
match,16161,1975
l2update,11073,1684
match,16574,1991
l2update,10728,1662
match,15778,1981
l2update,11257,3885
match,15882,2004
l2update,10686,1724
match,15933,1944
l2update,10904,1709
match,16196,1987
l2update,10675,1673
match,16490,4156
l2update,10710,1720
match,16263,2002
l2update,10633,1598
match,16272,1980
l2update,10687,1672
match,16074,1990
l2update,10667,1608
match,16401,4126
l2update,11002,1672
match,15946,1971
l2update,11300,1672
match,15871,1968
l2update,10552,1624
match,16165,1970
l2update,10685,1624
match,16590,4039
l2update,10990,1677
match,16119,2020
l2update,10651,1674
match,16263,1947
l2update,10741,1660
match,15996,1950
l2update,10755,1684
match,16552,4210
l2update,10754,1642
match,16399,1989
l2update,10624,1642
match,15640,1962
l2update,11130,1685
match,16369,1978
l2update,11109,3893
match,15685,1967
l2update,11235,1687
match,16220,1869
l2update,10988,1682
match,15777,1924
l2update,11148,1705
match,15887,1941
l2update,11491,3930
match,16211,2045
l2update,10523,1696
match,16289,1967
l2update,10617,1635
match,16493,2144
l2update,10638,1631
match,16595,4250
l2update,10663,1759
match,16189,1979
l2update,10692,1617
match,16281,1959
l2update,10685,1637
match,16150,1968
l2update,10623,1684
match,16211,4169
l2update,10649,1678
match,16288,2004
l2update,10746,1619
match,16253,1963
l2update,10528,1632
match,16366,1997
l2update,10540,1646
match,16805,4114
l2update,10627,1706
match,16373,2002
l2update,11028,1682
match,15881,2002
l2update,11151,1647
match,15688,1985
l2update,11302,3865
match,15911,1980
l2update,10989,1712
match,15766,1990
l2update,11191,1685
match,15779,1938
l2update,11307,1670
match,16275,1919
l2update,10904,3926
match,16436,2024
l2update,10751,1622
match,16223,2003
l2update,10768,1634
match,15678,2028
l2update,11247,1690
match,16357,4147
l2update,10596,1712
match,16346,1976
l2update,10684,1648
match,15513,1944
l2update,11102,1678
match,15777,1933
l2update,11086,1706
match,16485,4127
l2update,11256,1725
match,16290,1995
l2update,11210,1722
match,16323,1912
l2update,10881,1644
match,16334,1936
l2update,11288,1679
match,16923,4004
l2update,11635,1680
match,16169,1965
l2update,11153,1678
match,15766,1917
l2update,10943,1647
match,16271,1935
l2update,10497,1656
match,15963,4181
l2update,11130,1731
match,15812,1952
l2update,10996,1707
match,16032,1960
l2update,11040,1676
match,15693,1950
l2update,20645,3820
match,24659,2023
l2update,11194,1810
match,16608,2020
l2update,11041,1688
match,16214,2006
l2update,10609,1674
match,16913,4414
l2update,10638,1717
match,16486,1994
l2update,10705,1651
match,15806,11322
l2update,11045,1751
match,15782,1862
l2update,10657,1734
match,16115,4155
l2update,10909,1667
match,16190,1944
l2update,11095,1624
match,16402,2075
l2update,10700,1649
match,16282,1972
l2update,10923,10739
match,16158,4104
l2update,10510,1683
match,15696,1919
l2update,10653,1642
match,15291,1886
l2update,10900,1687
match,15830,1858
l2update,10261,1632
match,15618,4115
l2update,10390,1710
match,15838,1958
l2update,10668,1620
match,15965,1881
l2update,10466,1569
match,16209,1901
l2update,10785,3899
match,15520,1993
l2update,10758,1642
match,16102,1902
l2update,10300,1609
match,15843,1919
l2update,10801,1585
match,16202,4069
l2update,10458,1644
match,15769,1894
l2update,10404,1628
match,15795,1928
l2update,10453,1572
match,25335,1833
l2update,16859,1745
match,22400,7583
l2update,20746,2295
match,25568,2084
l2update,12333,1771
match,24313,3373
l2update,11757,2433
match,24964,2052
l2update,10360,1837
match,16370,4910
l2update,10945,1749
match,15546,1956
l2update,10915,1658
match,15891,1909
l2update,10684,1677
match,15566,1999
l2update,10445,1677
match,16201,4252
l2update,10781,1701
match,15215,1981
l2update,10770,1681
match,15391,2023
l2update,10585,1659
match,15827,1966
l2update,13158,23923
match,16297,2216
l2update,10452,1638
match,15968,1946
l2update,10411,1596
match,15824,1971
l2update,10410,1607
match,15489,1968
l2update,11235,4075
match,15471,1999
l2update,10524,1687
match,15261,1913
l2update,10455,1605
match,15791,1979
l2update,10423,1588
match,16120,4129
l2update,11134,1748
match,16044,1919
l2update,19885,1641
match,15742,2075
l2update,11200,1737
match,15893,1975
l2update,10850,1740
match,16630,4361
l2update,11060,1868
match,16470,2036
l2update,10566,1668
match,15728,2020
l2update,10922,1673
match,16180,2005
l2update,11393,1733
match,17381,4089
l2update,10611,1726
match,16162,2035
l2update,10686,1705
match,16249,1990
l2update,11229,1739
match,16374,1939
l2update,11631,3908
match,16982,2004
l2update,10537,1623
match,16349,1981
l2update,10747,1734
match,16394,1971
l2update,10627,1728
match,16979,1990
l2update,11086,3881
match,15973,2056
l2update,11129,1806
match,15640,1969
l2update,11290,1743
match,16409,1928
l2update,10573,1730
match,16721,4225
l2update,10726,1747
match,15897,2007
l2update,11317,1749
match,16277,1938
l2update,10643,1691
match,15859,2008
l2update,10600,1700
match,16913,4299
l2update,10634,1754
match,16370,1992
l2update,10764,1732
match,16242,2021
l2update,10572,1697
match,16124,2026
l2update,10759,1711
match,16429,4178
l2update,10634,1712
match,16179,2019
l2update,10673,1678
match,16173,2025
l2update,10656,1733
match,15579,2052
l2update,11276,1712
match,16346,4248
l2update,11215,1815
match,16339,1958
l2update,10704,1696
match,16664,2018
l2update,10709,1729
match,16078,1999
l2update,11647,3954
match,16130,2065
l2update,11186,1691
match,15815,1985
l2update,11390,1734
match,16078,1949
l2update,10686,1682
match,16485,4209
l2update,10789,1792
match,15650,1991
l2update,11364,1735
match,16357,1948
l2update,10621,1633
match,16170,2026
l2update,10670,1702
match,17102,4199
l2update,10772,1797
match,16182,2105
l2update,10679,1690
match,16137,1999
l2update,10739,1740
match,16241,2008
l2update,10639,1675
match,16388,4257
l2update,10781,1738
match,16034,2171
l2update,10663,1729
match,15636,2005
l2update,10857,1703
match,16178,1947
l2update,10655,1714
match,16456,4295
l2update,10679,1780
match,16232,2037
l2update,10886,1666
match,15643,1962
l2update,10801,1690
match,15795,2005
l2update,11212,3969
match,16237,2041
l2update,10507,1661
match,16174,2007
l2update,10761,1725
match,16407,2003
l2update,10855,1726
match,15769,1998
l2update,11194,3960
match,16466,2048
l2update,10683,1728
match,16292,1980
l2update,11094,1746
match,15699,1959
l2update,10605,1749
match,16654,4249
l2update,10767,1724
match,16279,2006
l2update,11138,1659
match,16490,1983
l2update,10730,1716
match,16382,1998
l2update,10419,1680
match,17010,4202
l2update,10730,1725
match,16307,2032
l2update,10596,1675
match,16278,2001
l2update,10748,1622
match,16092,2013
l2update,10621,1692
match,16483,4262
l2update,10881,1765
match,16040,1997
l2update,11151,1718
match,15715,2003
l2update,10515,1711
match,16880,2041
l2update,17676,13688
match,16147,2455
l2update,11070,1725
match,15790,2000
l2update,10841,1725
match,15717,1994
l2update,11371,1688
match,16326,1968
l2update,11688,4301
match,15994,2048
l2update,10700,1731
match,16304,1974
l2update,10764,1711
match,16599,1982
l2update,11246,1700
match,16766,4199
l2update,10642,1749
match,16322,2002
l2update,10755,1723
match,16354,2005
l2update,10979,1714
match,16333,2016
l2update,10628,1727
match,16467,4129
l2update,10775,1702
match,16309,2011
l2update,10587,1695
match,16231,1992
l2update,10680,1683
match,16838,1995
l2update,10636,1655
match,16549,4172
l2update,10675,1732
match,16072,2002
l2update,11155,1828
match,18767,3227
l2update,11068,1825
match,15305,1990
l2update,10679,1720
match,16704,5012
l2update,10534,1702
match,15657,1948
l2update,10927,1643
match,15752,1922
l2update,10914,1689
match,15351,1961
l2update,10976,3907
match,15292,1943
l2update,10874,1620
match,15871,1931
l2update,10355,1655
match,15239,1900
l2update,10354,1661
match,16095,4154
l2update,10424,1732
match,15516,1961
l2update,10412,1607
match,15831,1931
l2update,10430,1610
match,16414,1923
l2update,10355,1600
match,15774,4104
l2update,10403,1728
match,16067,1902
l2update,10448,1706
match,15328,1898
l2update,10236,1649
match,15158,1911
l2update,10372,1671
match,16083,4062
l2update,10454,1646
match,15304,1969
l2update,10646,1663
match,15728,1927
l2update,10370,1682
match,15660,1911
l2update,10318,1646
match,16040,4059
l2update,10508,1639
match,15799,1951
l2update,10278,1629
match,15805,1951
l2update,10305,1577
match,16410,1907
l2update,11108,3732
match,15608,1934
l2update,10439,1724
match,15323,1933
l2update,10886,1702
match,15935,1858
l2update,10524,1675
match,15880,1942
l2update,10950,3853
match,15827,1997
l2update,10419,1633
match,15765,1919
l2update,10442,1586
match,15690,1918
l2update,10230,1605
match,16227,4061
l2update,10444,1622
match,16076,1962
l2update,10354,1599
match,15778,1957
l2update,10342,1627
match,15764,1987
l2update,10634,1595
match,16053,4029
l2update,10341,1675
match,15775,1953
l2update,10406,1625
match,15388,1987
l2update,10387,1621
match,15149,1910
l2update,10876,1669
match,15890,4090
l2update,10386,1654
match,15785,1942
l2update,10863,1634
match,15644,1877
l2update,10700,1786
match,15887,1919
l2update,11431,3859
match,15863,1881
l2update,11007,1697
match,15722,1864
l2update,10254,1615
match,15853,1896
l2update,10349,1651
match,15199,1903
l2update,10976,3841
match,15769,1994
l2update,10461,1591
match,15343,1947
l2update,10896,1614
match,15392,1991
l2update,10979,1663
match,15884,4055
l2update,10431,1741
match,15664,1925
l2update,10988,1617
match,16258,1851
l2update,10256,1604
match,15777,1914
l2update,10352,1603
match,15622,3951
l2update,10568,1704
match,15331,1916
l2update,10639,1609
match,15353,1906
l2update,10166,1620
match,15228,1878
l2update,10515,1609
match,16383,4011
l2update,10660,1642
match,15422,1879
l2update,10959,1637
match,15739,1845
l2update,10951,1633
match,15877,1849
l2update,14781,1642
match,16276,3982
l2update,10387,1701
match,15837,1963
l2update,10916,1676
match,15258,1939
l2update,10508,1657
match,15892,1863
l2update,11203,3897
match,15314,1956
l2update,11083,1640
match,15688,1883
l2update,10375,1657
match,15600,1921
l2update,10184,1590
match,16160,4103
l2update,10608,1738
match,15323,1912
l2update,10303,1615
match,15236,1925
l2update,11023,1617
match,16184,1859
l2update,10292,1634
match,16178,4128
l2update,10457,1626
match,15765,1965
l2update,10824,1670
match,15897,1858
l2update,10295,1630
match,15385,1889
l2update,10339,1646
match,16194,4036
l2update,10278,1722
match,15394,1834
l2update,10188,1554
match,15232,1872
l2update,9998,1587
match,15464,1829
l2update,9991,1577
match,15579,4066
l2update,10104,1635
match,15332,1879
l2update,10168,1562
match,15502,1838
l2update,10093,1513
match,15611,2021
l2update,10928,3849
match,15518,1839
l2update,10146,1603
match,15706,1879
l2update,10016,1569
match,15204,1890
l2update,10231,1592
match,16646,3995
l2update,10474,1608
match,14984,1883
l2update,10166,1608
match,15434,1893
l2update,10791,1566
match,15043,1837
l2update,11235,1650
match,36101,9032
l2update,11944,2721
match,16797,2191
l2update,10439,1725
match,15723,2033
l2update,10551,1723
match,15915,1978
l2update,10461,1754
match,16344,4839
l2update,20172,1673
match,16509,2126
l2update,19558,1726
match,20839,5061
l2update,11414,2292
match,16116,2168
l2update,10832,1758
match,16733,5445
l2update,10783,1753
match,24300,2034
l2update,20613,2457
match,16256,2177
l2update,19681,1738
match,15123,1983
l2update,11074,4495
match,15751,1968
l2update,10202,1651
match,15384,1891
l2update,10547,1647
match,15168,1906
l2update,10066,1642
match,15497,1879
l2update,10445,3745
match,15466,1918
l2update,10385,1676
match,15421,1915
l2update,10114,1648
match,16090,1923
l2update,10162,1646
match,15654,4137
l2update,10200,1649
match,15420,1942
l2update,19324,1674
match,16098,2033
l2update,10482,1669
match,16083,1946
l2update,10369,1678
match,16145,4235
l2update,10561,1692
match,15253,1891
l2update,10338,1641
match,16033,1944
l2update,10407,1698
match,16006,1951
l2update,10477,1691
match,16026,4049
l2update,10866,1790
match,15384,1953
l2update,10989,1738
match,15951,1974
l2update,10338,1648
match,15409,1945
l2update,10943,3951
match,15639,2022
l2update,10699,1711
match,15939,1989
l2update,10374,1674
match,15671,1957
l2update,10403,1635
match,15914,1951
l2update,11319,4133
match,16092,2010
l2update,10611,1641
match,15931,1906
l2update,11041,1734
match,16404,1880
l2update,10295,1673
match,16111,4244
l2update,10256,1730
match,16030,1958
l2update,10560,1672
match,16016,1994
l2update,10405,1664
match,15992,1959
l2update,10266,1667
match,16122,4107
l2update,10839,1763
match,15311,1963
l2update,10712,1680
match,15445,1935
l2update,10534,1701
match,15897,1861
l2update,10351,1651
match,15802,4046
l2update,10497,1734
match,15768,1964
l2update,10405,1679
match,19641,1955
l2update,16069,2708
match,24564,3391
l2update,17730,2895
match,28198,26979
l2update,17993,2875
match,25742,3211
l2update,16818,2611
match,25282,3246
l2update,17276,2645
match,26447,3025
l2update,18313,14295
match,26070,3416
l2update,17581,2784
match,26151,3048
l2update,16927,2812
match,24807,2995
l2update,16637,2634
match,25396,6672
l2update,15458,3126
match,25658,2897
l2update,11085,2392
match,16067,2067
l2update,10473,1691
match,15795,1983
l2update,11521,1934
match,17312,5253
l2update,10798,1759
match,16330,11163
l2update,11155,10544
match,19361,2108
l2update,17297,2924
match,25828,3415
l2update,25254,3497
match,30520,7898
l2update,20305,2281
match,15594,2150
l2update,10449,1731
match,15431,1992
l2update,10857,1791
match,15344,1969
l2update,16022,1716
match,25377,7817
l2update,17474,11816
match,40418,3083
l2update,16076,2655
match,32694,3376
l2update,24155,2506
match,24274,3271
l2update,17116,6762
match,34937,3910
l2update,17037,3179
match,24290,3625
l2update,17704,9090
match,23548,3090
l2update,16239,2540
match,23662,2870
l2update,16686,6435
match,23667,2993
l2update,16479,2680
match,23725,3031
l2update,16069,2383
match,23411,2884
l2update,15805,2511
match,23836,6075
l2update,15853,2695
match,33212,2919
l2update,25878,2584
match,32086,2780
l2update,16245,2617
match,23754,2875
l2update,16429,2570
match,32753,6221
l2update,15997,2675
match,23095,2648
l2update,15317,2415
match,23923,2833
l2update,16552,2618
match,26432,3139
l2update,16692,3117
match,23836,7319
l2update,16344,2652
match,23986,2958
l2update,16148,2635
match,23193,3027
l2update,16312,2755
match,23640,2904
l2update,16632,6321
match,23492,3121
l2update,16294,2509
match,23642,2891
l2update,16386,2671
match,23747,3015
l2update,16044,2561
match,23436,2949
l2update,16905,6053
match,23772,3126
l2update,16243,2678
match,23687,3122
l2update,16108,2562
match,23782,3181
l2update,16034,2699
match,24063,6591
l2update,16303,2719
match,23373,3002
l2update,16035,2778
match,25569,3439
l2update,17401,3138
match,25821,3289
l2update,17410,3137
match,27281,7661
l2update,18386,3166
match,25659,3452
l2update,18408,3280
match,25507,3330
l2update,17441,3152
match,35456,3736
l2update,18609,3438
match,27301,8221
l2update,17622,3274
match,24838,3016
l2update,18550,3124
match,26699,3689
l2update,18575,3383
match,26666,3941
l2update,18503,3149
match,27020,7934
l2update,18510,2952
match,26656,3630
l2update,18293,3149
match,26897,3599
l2update,20194,3397
match,25405,3202
l2update,19293,7605
match,26457,3615
l2update,18643,3134
match,26219,3737
l2update,18013,3095
match,26289,3308
l2update,18676,3168
match,25122,7176
l2update,17684,3214
match,24522,3218
l2update,19789,3243
match,25852,3826
l2update,16341,2768
match,23556,2922
l2update,15940,2495
match,24258,6788
l2update,15998,2463
match,23382,2927
l2update,15918,2441
match,23688,2950
l2update,15999,2424
match,23929,2863
l2update,15865,2464
match,24667,6212
l2update,15975,2650
match,23571,2789
l2update,15749,2573
match,23431,2860
l2update,15815,2560
match,23511,2814
l2update,17090,2557
match,26718,7496
l2update,17478,3189
match,25342,3570
l2update,18002,2939
match,24884,3181
l2update,17708,3260
match,25567,3615
l2update,18846,10304
match,25457,3782
l2update,17961,2987
match,25696,3413
l2update,17323,3026
match,26142,3468
l2update,18387,3378
match,25054,3344
l2update,18825,7676
match,26752,3900
l2update,19409,3369
match,26077,3713
l2update,18419,3144
match,25698,3535
l2update,18426,3073
match,25991,8006
l2update,12619,3104
match,16529,2100
l2update,10740,1726
match,16478,1974
l2update,10574,1774
match,16063,2082
l2update,11009,1761
match,16839,5112
l2update,11228,1845
match,15731,2038
l2update,11031,1765
match,16023,2012
l2update,10806,1739
match,16270,2048
l2update,11165,1757
match,16128,4398
l2update,11096,1853
match,15863,2044
l2update,10961,1844
match,15834,2036
l2update,10622,1786
match,15664,2066
l2update,11647,4061
match,16745,2072
l2update,10627,1685
match,16323,2055
l2update,16557,1678
match,16309,2229
l2update,10820,1689
match,16569,2056
l2update,11299,4167
match,16434,2075
l2update,10571,1688
match,16353,2009
l2update,10826,1661
match,16341,2027
l2update,10835,1735
match,16660,4333
l2update,10542,1806
match,16147,2028
l2update,11013,1758
match,16326,2025
l2update,11013,1879
match,16294,2049
l2update,10704,1735
match,16708,4490
l2update,10569,1734
match,16318,2024
l2update,10650,1695
match,16288,2068
l2update,10707,1628
match,16047,2055
l2update,10612,1671
match,16648,4292
l2update,11211,1803
match,15795,2008
l2update,10736,1723
match,16149,2084
l2update,10689,1707
match,16057,1986
l2update,10621,1673
match,16483,4173
l2update,10903,1694
match,15732,2033
l2update,11232,1754
match,15655,2025
l2update,11060,1705
match,16290,1914
l2update,11011,3955
match,16577,2105
l2update,11055,1744
match,16486,1989
l2update,10673,1738
match,16290,2015
l2update,11000,1733
match,16711,4289
l2update,10997,1758
match,16575,1980
l2update,11182,1760
match,16016,1942
l2update,10884,1719
match,15728,2088
l2update,10715,1715
match,17479,4875
l2update,10716,1685
match,16203,1989
l2update,10828,1736
match,16044,2035
l2update,10659,1685
match,16539,2013
l2update,58838,51285618
match,39713,29896
l2update,25074,5145
match,49607,9507
l2update,32601,5478
match,45452,6852
l2update,33045,5041
match,46273,6550
l2update,33201,5347
match,44712,6376
l2update,36887,37385
match,47062,6986
l2update,34484,11858
match,46010,6750
l2update,33752,5284
match,44540,6405
l2update,32380,5881
match,45593,5773
l2update,32779,5775
match,47037,13901
l2update,32200,4580
match,44517,6463
l2update,31967,6020
match,46239,6203
l2update,31515,5387
match,45348,6733
l2update,31334,4766
match,48623,13328
l2update,32760,6551
match,46495,5759
l2update,32099,5576
match,47212,7159
l2update,31217,5720
match,45413,6949
l2update,31756,4542
match,47558,13204
l2update,32628,5767
match,45133,5931
l2update,34115,5990
match,46415,6686
l2update,32850,5321
match,44215,5967
l2update,33572,13441
match,44254,6731
l2update,32038,4725
match,45142,6374
l2update,32349,5875
match,45228,5681
l2update,32332,5511
match,46385,5648
l2update,36805,36371
match,47233,7790
l2update,34290,11295
match,46437,6372
l2update,32040,5168
match,46160,6153
l2update,32271,5325
match,45117,5973
l2update,32528,6266
match,47717,13446
l2update,32373,5725
match,46314,6256
l2update,31844,5238
match,45208,6860
l2update,33210,4601
match,44800,6813
l2update,32984,5613
match,46068,13493
l2update,31108,5777
match,45561,6449
l2update,33469,5058
match,45375,6410
l2update,44845,5726
match,46266,6377
l2update,32977,5845
match,46507,14559
l2update,32269,5536
match,45435,6887
l2update,32770,4836
match,47824,6096
l2update,32469,5180
match,40952,6510
l2update,27534,12022
match,44190,6390
l2update,32874,5757
match,46871,5699
l2update,32401,5374
match,45895,6311
l2update,31541,5220
match,45298,5926
l2update,33929,12776
match,38558,6848
l2update,32529,6301
match,45701,5971
l2update,31090,5292
match,46751,6575
l2update,31508,4564
match,49762,29747
l2update,32302,6400
match,46106,6092
l2update,32427,5598
match,47659,5944
l2update,32033,5728
match,45909,6138
l2update,31653,5147
match,46845,13767
l2update,32680,5889
match,47336,5482
l2update,31758,5479
match,45005,6499
l2update,31952,4939
match,46308,6130
l2update,32313,4838
match,47220,13210
l2update,32344,5917
match,46084,6227
l2update,31475,5466
match,44897,6473
l2update,32312,5006
match,45280,6180
l2update,32596,12769
match,44855,7062
l2update,49690,4987
match,35463,6891
l2update,22004,3806
match,32255,4185
l2update,20919,3485
match,32784,4053
l2update,22725,9485
match,30987,4090
l2update,20732,3418
match,32010,3945
l2update,21178,3313
match,32216,3879
l2update,20841,3319
match,32402,8516
l2update,21282,3534
match,32253,3889
l2update,21064,3230
match,31635,3921
l2update,21178,3323
match,30531,3919
l2update,20863,3364
match,33331,8319
l2update,21009,3408
match,31745,3990
l2update,21632,3480
match,30783,3910
l2update,21159,3351
match,31878,3952
l2update,20784,3342
match,32796,8209
l2update,21079,3366
match,32231,3916
l2update,22024,3324
match,32492,3701
l2update,21151,3193
match,31453,3946
l2update,20669,3360
match,32889,8368
l2update,21344,3562
match,31880,3961
l2update,21613,3343
match,30946,3912
l2update,20885,3376
match,32044,3985
l2update,21817,7787
match,31348,4015
l2update,37811,3354
match,42658,5237
l2update,12935,2171
match,18948,2342
l2update,12401,2038
match,19659,5598
l2update,12915,2020
match,18728,2393
l2update,12717,2010
match,18223,2234
l2update,12384,2020
match,18320,2270
l2update,12297,2008
match,19095,5047
l2update,12361,2052
match,19008,2340
l2update,12370,1981
match,18780,2322
l2update,12592,1970
match,24773,2286
l2update,23122,4775
match,21378,7226
l2update,12729,2299
match,18822,2448
l2update,12463,1992
match,18882,2304
l2update,12409,2042
match,19885,2328
l2update,12997,1890
match,19390,5094
l2update,12538,2035
match,20565,2320
l2update,19831,3524
match,22862,4400
l2update,14522,2384
match,27407,3810
l2update,14070,6220
match,27842,2380
l2update,19691,3492
match,28732,4355
l2update,22765,4099
match,20621,5463
l2update,19167,2529
match,20380,5915
l2update,15698,21923
match,18827,2739
l2update,12524,2037
match,18970,2367
l2update,12535,1988
match,18901,2350
l2update,12394,1957
match,19372,5490
l2update,12588,2025
match,19185,2347
l2update,12548,1936
match,18564,2325
l2update,12507,1936
match,18041,2321
l2update,13091,2031
match,19390,4992
l2update,12269,1958
match,18969,2340
l2update,12632,1953
match,18536,2290
l2update,12726,2019
match,18236,2302
l2update,13018,2030
match,18819,4876
l2update,12513,1997
match,18684,2282
l2update,12477,1907
match,18520,2324
l2update,12325,1904
match,18678,2255
l2update,13469,4568
match,18955,2242
l2update,12330,1904
match,18245,2260
l2update,12358,1960
match,18515,2227
l2update,12286,1920
match,18236,2257
l2update,13502,4591
match,18975,2228
l2update,12776,1995
match,18110,2260
l2update,12392,1914
match,18962,2310
l2update,12436,1947
match,19385,4854
l2update,12556,1982
match,18850,2274
l2update,13059,1941
match,18852,2225
l2update,12287,1946
match,18421,2280
l2update,12521,1951
match,19048,4760
l2update,12554,2045
match,18625,2240
l2update,13019,1932
match,18289,2330
l2update,13095,1983
match,18869,2203
l2update,12717,1987
match,18721,4914
l2update,12394,2034
match,18850,2350
l2update,12294,1864
match,18239,2309
l2update,12525,1978
match,19941,2211
l2update,13084,1938
match,19349,4740
l2update,12684,1935
match,18375,2326
l2update,12379,1917
match,18930,2308
l2update,12276,1923
match,18178,2244
l2update,13481,4500
match,18913,2270
l2update,12462,1909
match,18891,2332
l2update,12343,1907
match,18549,2313
l2update,12677,2026
match,19414,4935
l2update,12636,1978
match,18859,2245
l2update,12370,1878
match,18379,2219
l2update,12416,1912
match,18866,2275
l2update,12542,1936
match,19204,4886
l2update,12590,1980
match,19069,2257
l2update,12257,1916
match,19049,2259
l2update,12493,1936
match,18880,2318
l2update,12351,1866
match,19591,4802
l2update,12541,1875
match,18220,2225
l2update,12320,1873
match,18866,2324
l2update,12356,1952
match,18425,2260
l2update,12054,1909
match,19195,4880
l2update,12477,1991
match,18775,2298
l2update,12401,1960
match,18705,2314
l2update,12209,1849
match,18839,2246
l2update,12958,4575
match,19135,2337
l2update,12296,1989
match,18596,2257
l2update,12420,1865
match,18773,2284
l2update,12446,1933
match,18663,2285
l2update,12863,4561
match,18578,2356
l2update,12540,1990
match,18938,2316
l2update,12336,1921
match,18856,2285
l2update,13099,1935
match,19402,4698
l2update,12346,1988
match,18919,2345
l2update,12359,1937
match,18321,2299
l2update,12484,1947
match,18265,2262
l2update,13152,1909
match,19821,4748
l2update,12531,1972
match,19009,2275
l2update,13034,1825
match,19002,2319
