durations
36340
57972
35418
57163
34806
57059
35093
57664
38898
58205
34967
56432
34995
56861
34794
58405
35278
58011
34827
57811
35227
57144
34714
58241
35208
57421
36356
57591
35041
57499
34716
58659
35361
57409
34637
57553
34039
58028
34803
58188
35283
57317
35042
57449
34772
57370
35632
57493
35236
57288
34750
57025
35138
58130
35499
57316
34470
57601
34817
65615
33862
56805
34026
55937
34286
55765
34484
56363
34153
56638
34220
55710
34004
55739
33176
56147
33866
55443
34078
54809
34314
54751
34351
55899
34320
54053
34044
55956
33812
55728
34075
56506
34286
56071
34119
55813
33686
56079
34226
56381
34044
60838
34734
55964
34036
56243
34363
56743
34303
56033
34409
55315
34197
55225
33447
56500
34070
56486
34338
55670
33858
56157
35182
55815
33886
54998
33774
55834
34353
55852
34613
55900
34067
56017
33496
55990
34249
56770
33857
56049
45649
57397
35281
57591
34759
57816
34809
57744
34749
57500
35324
57439
35454
57290
35490
57186
35166
57427
34696
57029
35349
57574
34772
57744
34727
57372
35182
57658
35742
57540
34664
57488
34799
55712
34798
58243
46165
57495
35012
57446
34834
57241
35231
58189
34970
57185
34876
57469
68117
98179
44575
104603
59030
98119
62773
97729
62316
96699
62107
97507
62367
98726
61579
97968
70754
99745
71918
97840
61915
96729
62061
97598
60613
97445
61755
97188
80997
99204
62385
97766
61330
97713
61024
102663
62474
97606
62133
96591
62396
99095
62509
99029
41069
97989
60302
79581
47931
58223
35088
57703
35462
77356
35392
57385
35804
57405
35120
57184
44320
55882
34177
55409
35182
55913
34550
56211
34092
65908
35162
57950
35177
56022
34202
57247
47003
58744
35319
68121
35431
57872
41907
98210
46617
67399
72443
88972
46644
58126
35099
58131
35069
57589
36462
57770
34793
64176
35398
57704
34509
57655
44900
67800
35672
57284
35421
56040
35001
58270
34918
55376
34781
56756
35319
57456
35379
57135
34920
57889
35454
56281
35258
57594
35285
58078
35416
57235
35118
57840
34939
57721
34597
58415
35296
57253
35154
57560
34773
56769
35953
57181
35305
58038
35127
56753
34932
61781
35425
58050
35281
57731
35149
56584
34656
58346
35434
57610
34765
57832
34836
57201
34727
58545
35294
57381
35143
56320
33937
55823
40029
57429
34182
56474
34228
55699
33912
57038
35292
56300
34057
55865
33719
56329
34350
55941
35018
56243
34219
55724
33876
56086
34188
56697
34066
56588
34075
56017
34374
55670
33840
55868
34383
56234
34040
56240
34400
56023
34321
56966
34161
56117
33909
56174
33794
56184
35194
55270
34227
54561
33792
55528
34203
55917
34983
56434
34474
56087
33771
56074
34123
56640
33933
55906
33953
56220
34406
56049
34458
56095
34206
56163
34323
55151
34367
56323
39455
56746
33997
56164
34252
55822
34050
54571
34552
56406
34150
56296
34498
56150
34188
55754
34669
55593
34016
55896
33713
55691
34012
56305
34033
56280
34341
55743
34343
55248
34252
56452
34082
54809
34268
55867
34021
55877
34317
56427
33907
56350
33886
55777
34408
56295
34079
56998
34340
56049
34118
55225
34128
55553
34693
56313
33861
55244
33891
56024
34372
54758
37855
56518
34284
55911
34340
55862
34400
56367
34166
56068
34165
57035
56291
85594
35055
58242
34521
56548
34194
56181
34513
55957
34509
56805
34088
56233
34371
55509
34510
56490
34851
57289
33895
56047
34411
55698
34476
56092
35213
55923
34370
56007
34323
56278
34502
56910
34483
56655
33817
55752
33871
55900
34005
56884
34457
65123
45271
75668
64437
65618
33929
56548
34193
56095
33911
56323
34167
55512
35350
56233
34235
56067
34287
56012
45362
112686
57208
56076
34592
56153
34341
56389
33539
57461
34529
61413
34604
55895
34071
56008
34036
66832
35381
57229
34907
57537
34984
56743
35348
58164
34618
57737
34877
57284
34783
57311
35206
57778
35021
57379
34975
57729
35144
57489
36059
57540
35274
57495
35224
57595
35359
58114
35521
57589
35220
58579
34015
57340
35177
57592
34987
56726
34461
56976
35093
57597
34728
57883
34454
57561
35263
57348
34804
57080
35182
56454
35179
57794
34939
57693
35404
57579
36154
57642
34662
57589
44577
56244
33533
60094
35008
55779
34509
55744
33562
56368
34171
56163
34329
56135
34315
55442
33999
56829
34538
56465
34204
56116
34043
55460
34076
54864
34247
55942
34265
55969
33582
55897
33882
56216
35246
54260
34052
55968
34317
55857
33764
56280
34696
56274
34183
55339
34152
56359
34325
56104
34293
55747
33829
55772
33961
56462
33802
56631
34391
54907
34467
55975
34377
55701
33712
55715
33742
54363
34238
55829
33497
54738
34180
56498
33998
55837
33800
56246
33852
61013
35559
56178
34097
55889
34389
55998
34355
56886
34166
56352
34346
55957
34461
56153
34282
56629
33643
54596
33974
53722
33999
54304
34253
56758
34502
55863
34247
55662
33914
54963
34069
56480
34352
56336
34418
56094
34173
55253
35119
55877
34284
56251
34309
56016
34185
56244
34802
55080
33929
55705
33734
55895
34561
56409
34055
53912
34099
56061
33894
55897
34381
56599
34505
56134
34188
55246
34420
56437
34197
56723
34539
56002
34010
56185
33759
59975
35474
55256
34311
56404
33856
55592
33894
55250
37888
56892
33267
55082
34462
55573
34398
58454
34791
56419
34140
56144
34415
55991
34124
56138
34126
55369
34107
56366
34078
55493
33597
56896
34277
56085
33917
55575
33894
56096
33657
55163
34371
56101
34361
54619
34270
55801
34859
55845
34453
56285
33881
55569
34304
56653
34162
56073
33807
55896
33811
56120
34377
56572
34195
56100
34104
55198
34139
55992
34481
58259
34507
55950
34210
54787
34398
61388
34683
57009
34405
56186
33935
55811
43800
119362
65651
57126
34425
55975
34050
55800
33824
56061
34954
55769
34369
55346
33786
55499
33993
55660
34155
55672
33704
55825
33520
54946
34314
56412
34397
54943
33609
56222
34416
55377
33942
56059
34001
55880
33913
55511
33559
56268
34984
55775
34312
55739
34551
55577
33532
56247
34980
56073
34253
55771
34423
55725
34247
55718
34684
55899
34465
55731
33896
55788
34366
56397
34429
56051
34098
61120
34057
56101
33823
56107
34014
55349
33798
55824
33826
56084
34283
55248
34297
54702
33313
56326
34238
56209
34750
56386
34300
55927
34092
55604
33599
59683
34676
56078
34002
56003
34311
56291
34281
56643
34551
55706
34112
54567
33650
55624
34157
56878
33854
56514
34022
55922
33501
55347
33820
56384
33926
55481
34452
56094
34154
55919
34935
56134
33800
55715
34001
56201
33863
56605
33986
55073
34146
55960
33751
54441
34104
56486
33896
55794
34200
61769
34825
55842
34162
56673
34165
55894
33761
55979
33601
56126
34029
56627
34204
55762
34338
55805
33993
55593
34805
55950
34433
55955
34405
56108
33540
56555
34983
55532
33751
55489
34214
55804
34234
56630
34101
54786
34206
56132
33985
55553
33509
56363
33822
56134
34236
55522
33663
56065
34477
56076
34420
54443
33888
56557
33995
56131
34787
56677
34189
55906
34480
55918
34215
55781
34999
56011
33816
56949
34261
55837
34122
56317
34140
55731
33239
61167
34728
56003
34191
56383
33983
56134
34338
53821
33612
54667
34137
56637
33834
55605
33442
56375
34066
55826
33941
56634
33661
55757
34274
55926
34436
55766
34912
55708
33953
54354
33786
55909
33972
56235
34409
55653
34192
55962
33696
54727
34099
56246
34416
55687
33739
55947
33897
55629
34335
57556
34251
55535
34271
55718
33807
55066
34181
56618
33863
55508
42785
57471
35224
56761
35961
57330
34797
56452
34802
57488
34878
57460
35367
57209
45157
68696
35109
58090
35229
56896
35239
56332
35072
57729
34917
57181
35473
57846
35379
55844
35237
57165
35187
57193
34775
57774
34806
57510
35117
57332
34795
66786
53766
75721
36458
59395
36266
87879
56363
97983
61039
89482
64026
99843
62937
100774
63386
101382
64132
101310
63753
99686
64056
99840
64232
101007
63633
99585
63421
100145
70551
100562
63635
100942
63051
99918
63481
99457
63792
98957
67422
77953
61778
72268
40651
59522
36221
58804
36939
58616
35722
57554
36371
59190
36097
59653
36029
58840
35792
58422
36223
58219
36080
58525
36337
58517
36181
58217
35777
58973
36349
58411
35666
58887
36221
58784
35866
58010
35935
59373
35864
58660
35442
57722
36230
58730
37192
58890
35929
58926
35909
58542
35070
57602
40793
60147
36516
59134
35745
58683
35782
61928
36381
59310
36006
58647
35523
58972
36085
59449
36296
58858
35692
58772
35821
59020
35869
59388
36068
57527
36279
57588
35679
58760
36750
58776
35449
59172
36192
58106
35985
58511
36984
58157
36057
58945
35573
58727
36158
58534
35776
59002
36396
58724
35440
59133
35664
59830
35720
58856
35604
58925
35553
57486
35726
59282
36336
58063
35311
58522
35987
59078
35760
59639
36134
63727
36948
58767
36078
58501
36507
58485
35807
59159
36057
58494
36238
59700
36087
58364
35903
59070
35960
59241
35645
59228
36160
58525
35953
59342
35805
57969
35585
59620
36140
58478
35912
58805
35663
58855
36065
60292
35763
58614
35172
59267
36027
57924
36174
59220
36154
58975
35872
59336
35965
59932
36008
58924
35516
59080
35794
58648
35443
59452
36167
57817
35277
57338
35407
59196
35824
59532
36330
58328
35455
57956
35395
58614
40544
58895
36460
58527
35779
58972
36287
58965
37152
58851
36188
58968
36585
69355
36634
69958
38487
76516
46581
106285
57051
67893
34674
60960
35634
67646
89519
78961
45274
56436
34630
56936
34576
56198
34504
56177
45029
86107
34054
57150
44561
59122
36553
58727
35965
59351
37111
59712
36194
59193
36321
59198
35657
59097
36795
59883
35774
57716
36246
58973
36182
60431
36450
58077
35804
57964
36208
64331
36191
59852
36433
58761
35666
58671
36135
58601
36357
59386
36424
58893
35634
59448
36050
58836
35816
59645
36322
58922
35890
59341
36180
58495
37198
58463
36206
59035
36445
58306
36015
59905
36468
58882
44682
56111
33957
56313
34515
55974
34112
56251
34277
55578
34550
55834
33948
56730
34363
54439
34166
55996
34390
56016
34232
56397
34229
55684
34255
54913
33960
55344
34841
56123
33877
56129
33882
55773
34113
55998
35068
56359
43959
67328
34282
56273
34142
56536
34470
54703
34240
55781
34464
56162
34164
56614
34361
55382
34276
56393
34085
56032
34417
54603
34197
55882
34061
56251
34278
54926
35161
55055
34198
55965
34237
56303
33926
55987
35037
56351
34375
55940
34622
56003
34103
56878
34462
56219
34177
56154
34006
56245
33869
56895
34268
56193
34061
54910
34209
56132
34098
56966
34582
55988
34041
56116
34351
56361
33807
59327
34605
56534
34346
55704
34177
56150
34767
66236
44985
56007
34346
55584
33615
56779
34622
56064
34313
56008
34492
56206
33920
56580
34178
55863
34175
56241
34587
55281
34441
56759
34698
55334
34452
83815
38700
57451
35221
59083
47282
75954
34133
55681
34066
55660
35134
55049
34031
56046
34265
55372
33746
55674
35206
65551
34934
77380
37601
56643
34417
57405
34768
56701
34335
55307
34601
55517
34422
56861
34176
56410
34046
56697
34026
55775
34538
56646
34496
56421
34298
56369
34559
71030
35658
56364
34242
56081
34161
54494
34407
56527
35194
55424
34583
55081
33947
56129
34355
56704
34638
55401
34038
55106
34224
56100
34397
56929
34486
56038
34141
54323
33458
53884
34135
56987
34035
55951
34595
55997
34385
56132
34159
56353
34492
56057
34523
55292
34166
56364
35314
56241
34086
77112
66803
68484
43821
55562
34008
56494
33761
54833
34333
55653
34028
60168
35145
56146
34001
55790
34250
53952
33868
56665
34693
56265
59636
56668
34071
55729
34263
57241
34218
56129
33580
65927
34784
57754
35929
57848
35273
57704
35167
57495
35136
58277
34694
57756
35254
57010
34896
57165
34909
58275
34890
57406
35095
56166
34966
56848
34703
57550
34885
57110
35364
56466
35310
57934
34850
58724
35322
56569
34973
56979
35129
57016
35859
57013
34833
57000
35170
56101
34068
57667
36191
57833
35251
57458
35077
56639
34753
58154
35171
57327
34689
57111
34746
57310
35200
57277
39992
56406
33398
54264
34373
55802
33629
57044
34174
56170
34026
55403
34506
56053
35155
56649
34453
55495
33399
55936
34044
55866
35186
55832
33915
55650
33927
55877
33996
56819
34482
56014
34273
54741
34276
56557
34436
56880
34489
56217
33627
55572
33759
55513
34288
55258
33897
54831
34221
54522
34188
55091
34193
56606
34599
55086
34093
54842
33952
54897
35045
55798
33833
56007
33768
55657
33799
56466
34202
54395
34094
55681
33659
55807
34333
59164
41763
56118
34021
55787
33574
56614
33387
56881
33876
56134
34150
54853
33868
55500
34438
55971
34023
55612
34075
55471
33918
55827
34955
55857
34279
55297
34273
55881
34260
55835
34442
54461
33323
53633
34022
55695
34227
56164
33400
56309
33952
55835
34179
55811
33730
56503
33603
54891
34348
55359
33654
55593
34457
56512
34308
54527
33914
55884
34214
55985
34434
55829
33718
55706
34119
55947
33946
55574
34400
55399
33419
56057
34053
55556
34213
56292
39699
55251
34456
56079
33978
56015
33689
56079
34277
55801
33789
54482
34262
55893
33925
56770
34031
54925
33789
55755
34086
55896
34302
56510
34364
55959
33752
55158
34133
55819
34746
55905
34212
55540
34105
53861
33770
56668
34182
55896
33957
55513
34178
55892
33986
55812
34388
55184
33648
55473
34385
55162
42886
127217
46525
67131
34818
55950
33796
55761
34250
56371
34530
55899
34415
55814
34433
55523
34272
55892
34449
56066
34098
55508
33477
61183
35111
55353
33939
55558
34066
53895
33926
56551
34341
66054
34649
57446
35079
57188
34766
57915
35276
57228
34636
56781
35227
56574
35407
58108
35171
56947
35396
55871
35100
57066
35945
57332
35055
57212
35205
57391
34882
57293
35506
57325
34807
56780
34984
55300
35213
57592
35121
57531
35239
57779
35048
57211
34710
57814
35315
57848
34987
57089
34888
57565
35180
57804
35242
57220
34809
57519
35014
57379
35152
58292
34899
57352
35246
72678
36055
56951
35482
57229
35263
57258
35053
57662
35032
57823
35117
57680
34686
54396
34089
55190
35339
57636
35331
55564
35335
56869
35334
57070
34388
57798
34911
57463
35426
57069
35316
57182
35361
58048
35417
57547
